Carrier Frequency,Half Area Carrier,Symmetry Carrier,Weighted Center Carrier
162636502.55973053,197656250.0,196533203.125,225488531.20265737
123316633.76912689,170629882.8125,227905273.4375,135003174.26315588
118644313.11922073,118652343.75,145507812.5,118646945.0348682
121791091.21763992,124926757.8125,148437500.0,130178667.66774297
118992837.18724442,118994140.625,172485351.5625,118999795.99441878
120179994.30548859,120190429.6875,146606445.3125,120428091.71972334
113354314.11807632,251293945.3125,143310546.875,168599990.07650736
141977828.54247665,196826171.875,374877929.6875,198398134.38495296
134094875.83268738,180712890.625,297241210.9375,177781677.71150267
173475884.43045807,228881835.9375,284301757.8125,229872867.4003166
113534674.91729355,173120117.1875,360717773.4375,119501116.1523045
120751655.52604675,120678710.9375,146972656.25,121325314.51110864
137302395.64043427,182519531.25,181030273.4375,191197054.7597805
122919992.28468704,82666015.625,174316406.25,126489179.57600355
179237048.66692352,229614257.8125,342895507.8125,231042664.94931707
187817482.09028625,247753906.25,141601562.5,232207782.90121716
119582209.06066895,119580078.125,173583984.375,120746404.10151038
182845625.9552536,230297851.5625,131103515.625,231669280.73707753
118653917.61437225,121972656.25,173828125.0,120778242.90282649
118776811.82362366,161694335.9375,286132812.5,124353571.97129266
138443819.90257645,124658203.125,218994140.625,186265933.78428337
167882634.23485184,227880859.375,363403320.3125,228295178.09761915
133518071.01652527,172656250.0,319580078.125,171356995.14835474
144450938.92586136,186547851.5625,246582031.25,204121977.49425203
117482998.902874,117480468.75,172607421.875,117514488.81285547
116863062.9503479,116870117.1875,125000000.0,116859250.134323
123424802.13492584,123437500.0,251708984.375,129029502.25301392
134398263.2122383,181298828.125,234863281.25,184034169.19773355
118092864.10865021,118115234.375,145385742.1875,118179573.39385779
117829314.7664833,117846679.6875,339721679.6875,117835382.36853881
126188640.9282074,126367187.5,126220703.125,141307801.07353786
160246331.6820221,176098632.8125,168090820.3125,223856156.4876155
139644950.9148674,228881835.9375,245361328.125,214500465.82736793
119356814.98077774,171679687.5,200195312.5,119922993.82034035
122181635.2491951,147558593.75,174316406.25,125793572.31688859
178771018.39484406,178735351.5625,344238281.25,230806316.29940262
149362974.09889984,209204101.5625,177612304.6875,216655445.3762767
151263495.11191177,178442382.8125,301757812.5,213876110.95724756
126585603.35474014,126586914.0625,126586914.0625,151305913.92025137
131026749.00899124,177954101.5625,344604492.1875,158539350.34529826
171883694.46085358,207446289.0625,171142578.125,229511367.40317187
161268057.6096077,207495117.1875,150878906.25,225747593.84551147
122039927.34703827,175537109.375,148803710.9375,133856906.09361045
118237652.02380371,118432617.1875,366577148.4375,118247983.08465225
118593700.3191948,118676757.8125,200195312.5,118835102.50262733
117051230.23877716,117041015.625,144775390.625,117047964.57085393
139626591.0581398,183764648.4375,337890625.0,197605777.67590916
132361446.24707794,180346679.6875,348510742.1875,177261087.49736527
154197946.82095718,193286132.8125,145385742.1875,217642580.92743734
147806250.46473694,148217773.4375,327636718.75,212998978.58721486
129773611.33831406,129931640.625,345703125.0,152623926.1045542
127746411.80591965,127734375.0,150878906.25,157549678.62525928
138503840.1360321,182788085.9375,133056640.625,191825772.44371063
113274457.23080063,113305664.0625,259887695.3125,113917175.98285551
120730978.42173767,96875000.0,146972656.25,121308172.77994923
116760114.10926819,116772460.9375,144897460.9375,116977187.25107004
135449512.1896286,180981445.3125,136596679.6875,178296276.5944664
141694653.55173874,184228515.625,269287109.375,198310320.38149443
129709683.98513031,131176757.8125,348266601.5625,158245581.803518
149546222.8310356,190844726.5625,304687500.0,213506693.5666694
115933472.34914398,115991210.9375,201904296.875,116473537.36622317
119850677.1779213,117749023.4375,172973632.8125,120095375.37767223
123079979.68765259,78784179.6875,305297851.5625,131424969.18213807
173100837.78815842,228442382.8125,343017578.125,231223647.12202203
118691255.893013,118872070.3125,201904296.875,122246814.00462887
128787809.4342575,128759765.625,128784179.6875,152325792.52774623
153574191.04378128,190307617.1875,263671875.0,217469048.23115972
124348622.29003906,167016601.5625,150024414.0625,135847153.85901695
163909683.03710556,217529296.875,240112304.6875,225411304.94804963
137048778.82289505,181860351.5625,226806640.625,185362689.16435173
121050865.74309158,71069335.9375,147460937.5,123188728.24999672
184356242.35448074,230493164.0625,368774414.0625,231761360.39554083
143627862.21489334,148217773.4375,208496093.75,203675059.06391218
131466652.29263687,131494140.625,168701171.875,170774265.19918862
113828127.76794815,113818359.375,143066406.25,113798586.71932273
169522250.99894714,213208007.8125,272460937.5,228311347.15494463
146174705.71390533,218310546.875,182250976.5625,208749765.15556455
130707762.43249512,168408203.125,227294921.875,164449005.76219618
118744713.97805786,118750000.0,374877929.6875,118752401.06891148
122070502.1165657,174365234.375,174682617.1875,127745843.96977995
118887090.40981293,118969726.5625,145751953.125,118924096.02380672
156185612.84571457,234252929.6875,284545898.4375,220847806.29945117
126191519.21342087,127954101.5625,126220703.125,145873144.93386632
158522770.70272827,221313476.5625,242553710.9375,223575580.7772056
124327821.05815125,134423828.125,253906250.0,139925753.616924
118440445.07297516,118432617.1875,145385742.1875,118440355.36445326
165924862.58463287,290942382.8125,307128906.25,227750346.58758935
124390821.61001587,234667968.75,339843750.0,191017129.57017753
129847705.06130219,225366210.9375,153808593.75,152669076.30948728
144838539.3623848,251074218.75,291870117.1875,232992549.11867312
154403377.65460968,190747070.3125,335205078.125,217734009.4404134
114985461.25643158,114990234.375,143676757.8125,114907994.8909263
125865879.94760513,125927734.375,125854492.1875,136963295.22763672
165344021.81805038,227465820.3125,305786132.8125,226371846.4886382
117017165.5475502,117016601.5625,172485351.5625,117022203.0470072
124144908.43066025,175146484.375,302856445.3125,132350397.89372016
169104047.70744324,229150390.625,210083007.8125,229526033.014281
136696676.25730896,175048828.125,155883789.0625,179218905.74063426
143215915.17490768,185156250.0,329711914.0625,198911550.4405255
131345391.05060959,137548828.125,320068359.375,158665813.1792623
123424691.39624405,230615234.375,160888671.875,163130925.1715639
147237028.45280838,227099609.375,161499023.4375,212809976.39580077
149256489.12185287,206372070.3125,158081054.6875,216641165.02313358
177878614.5226059,211108398.4375,129638671.875,230827547.40374216
121423108.37586975,172900390.625,200683593.75,125049311.8651743
140517906.65361404,183325195.3125,192749023.4375,192745275.4621791
157464132.7423668,192260742.1875,366577148.4375,221297860.12526044
128292817.04984283,128320312.5,274536132.8125,146976964.85623848
161246599.01661682,226367187.5,132202148.4375,223809729.9503099
126885694.81718063,128344726.5625,250610351.5625,141687089.69630727
116515569.83937073,116528320.3125,144653320.3125,116585699.84704489
117996171.33569717,117993164.0625,341064453.125,117999092.3671315
131090225.07780838,252661132.8125,148925781.25,230098052.50101653
121546905.47325897,158471679.6875,148071289.0625,127229788.21395978
145703770.25175476,176269531.25,140869140.625,204434227.5040243
134372507.03503418,180200195.3125,183349609.375,171633523.19770035
148264926.2959175,164184570.3125,148315429.6875,209542608.58984116
132797507.14282608,179272460.9375,295654296.875,164942358.48010683
138700854.7244072,182299804.6875,204101562.5,186411972.06503665
118380853.59154129,174560546.875,258789062.5,124164856.30598012
118484829.59959412,119262695.3125,201049804.6875,119639675.88061059
185713591.311615,231176757.8125,208496093.75,232136329.92727268
173930664.56872177,227563476.5625,178710937.5,229946818.60900104
120743731.40681458,116308593.75,146972656.25,121328884.96914913
122686020.61994171,172558593.75,174316406.25,126299907.12090354
179116909.70401764,225268554.6875,343383789.0625,230982908.66688907
118039683.5814209,118041992.1875,371093750.0,118045302.96638682
119095408.38283539,119116210.9375,145751953.125,119109041.35854019
120156066.24849701,120166015.625,172973632.8125,120401986.85885747
169693888.2420349,228295898.4375,301635742.1875,228290562.36408672
190112498.93676758,244702148.4375,366210937.5,232340031.52854216
190089505.68839264,230761718.75,155517578.125,232402112.90742663
120487116.89493942,111767578.125,200073242.1875,121660189.16534005
184505593.5977173,230541992.1875,195556640.625,231805389.5598786
121857827.09884644,121997070.3125,225952148.4375,124021618.63400237
113840037.63606262,113842773.4375,250000000.0,113812398.64771822
118796698.10774994,118798828.125,336547851.5625,118801799.33264586
119104024.59334564,119116210.9375,172607421.875,119136658.9242211
118822724.1852417,118823242.1875,199707031.25,118911950.02528214
117958880.01960754,117968750.0,172485351.5625,117959825.48427598
118923483.09524918,118920898.4375,227050781.25,119168235.05737264
137316932.8730011,229467773.4375,160522460.9375,206236623.6188997
130506933.28411102,216406250.0,148681640.625,190736011.27625042
116094272.86856079,116088867.1875,144287109.375,116088288.7936333
145062277.5376053,250268554.6875,146606445.3125,228042992.54307306
126459007.55772781,130786132.8125,332153320.3125,156960128.90517983
118676907.91825485,118676757.8125,145996093.75,119246673.67890273
121015399.79093552,174145507.8125,133056640.625,124639532.84021159
177171460.98929214,207934570.3125,170166015.625,230855899.88431284
149092145.07993698,207275390.625,366943359.375,216606894.99962315
125204328.5356636,134863281.25,359252929.6875,150565135.27385008
158631426.3424225,253808593.75,157836914.0625,235707173.82692307
121206934.49435425,122802734.375,148315429.6875,133029564.94920935
170884925.99536514,206909179.6875,217773437.5,229297173.71520373
134375717.7314911,181323242.1875,298828125.0,184014676.4447237
114903825.225811,114892578.125,143798828.125,114914251.79980741
116456447.17908859,116455078.125,144653320.3125,116531472.45189759
117416253.58361053,117431640.625,144897460.9375,117418388.21536365
187773064.0083084,227221679.6875,130981445.3125,232244583.15661854
118157682.78470612,118188476.5625,201171875.0,119292584.248794
119419590.41763687,101220703.125,146972656.25,125051551.80734023
180390534.30177307,241113281.25,342773437.5,231619222.52130336
118201080.72018814,173681640.625,229492187.5,120285113.26305735
167000319.17656326,228540039.0625,261352539.0625,227984130.07742715
144790528.7490692,143872070.3125,204589843.75,204078055.86730444
134182116.32252502,180200195.3125,137939453.125,171571155.72166213
148193128.3370819,164746093.75,214965820.3125,209252349.00102744
132062797.60201263,152221679.6875,141357421.875,164787982.85026217
138678191.05788422,182104492.1875,334838867.1875,186432760.03024718
156927033.9830246,227075195.3125,175537109.375,221027804.9819626
127874944.01353073,130004882.8125,177001953.125,146805271.2213493
160817666.26584625,206396484.375,166870117.1875,223871914.85344243
126256421.06061172,220703125.0,150146484.375,141222781.2377759
123664474.30023575,124389648.4375,225830078.125,129233049.85235779
116461771.12946701,116479492.1875,358886718.75,116464267.98532057
136556623.1287384,136596679.6875,136596679.6875,179175255.49915233
143264088.15920258,188134765.625,226074218.75,198825398.48159105
131224208.36196136,106054687.5,296752929.6875,158617270.77801254
151214364.416214,191040039.0625,339477539.0625,213865228.94517908
140411647.29874802,180004882.8125,247680664.0625,192729367.91569567
129875541.71228027,223486328.125,249633789.0625,152658395.30820447
154276334.97888565,190625000.0,126953125.0,217672794.26492137
125839537.68849564,175781250.0,125854492.1875,136952090.02336177
165300506.46220398,224877929.6875,305908203.125,226349145.23345405
124584705.7074089,125537109.375,200561523.4375,132709872.90833208
121736040.32424545,121411132.8125,280517578.125,127401867.35522231
118708265.80930328,118701171.875,125000000.0,118709695.40013069
153587921.08062363,218017578.125,204711914.0625,220057206.43028635
125807889.05911636,167700195.3125,304199218.75,145727673.0360983
157772523.31759262,227539062.5,298339843.75,223500872.05869806
124305115.17722702,134936523.4375,129638671.875,139906467.804816
164708410.4411049,227416992.1875,324829101.5625,227552310.71881136
137492304.3086548,182006835.9375,200317382.8125,185679428.6422049
142843000.9334488,183789062.5,169189453.125,203351855.60537806
130982962.58292389,178564453.125,374023437.5,170639395.20973998
112621390.9164505,172509765.625,142578125.0,115274506.68931986
145789555.08750916,221215820.3125,142700195.3125,208610204.18383005
129935658.6628952,222583007.8125,301269531.25,164215791.8742368
114140139.33389282,173315429.6875,173339843.75,119266575.138661
120360890.75517273,152929687.5,147705078.125,128752027.23088004
174195563.13134003,221020507.8125,193847656.25,230657196.55824208
118271949.95940018,119335937.5,146240234.375,121796114.11256357
127760241.45765305,129809570.3125,276977539.0625,151920438.64684027
