File_name,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_c638a4b5-52a0-4cca-88d5-c60d8568e912.h5,1.0048571427712552,27014605289.476322,122767688.67115402,18575.0,26891837600.80517,89.0,[0.0005 0.     0.    ],[-57156261.97539291  54088225.96571282   1373567.71492384],1e-09,495.95794280865084,154.60765618550025,0.02,0.005
out_1276beb5-9256-4867-8336-c2e4148fd4fa.h5,1.0048571427712552,27071073710.525562,179236109.72039413,18575.0,26891837600.80517,86.7,[0.00045 0.      0.     ],[ 66129469.09450107 -42433819.84157047  -4530497.80022054],1e-09,495.2020278352954,154.60765618550025,0.02,0.005
out_490e8090-56e5-4c25-b5b6-26c94770f149.h5,1.0048571427712552,27079797917.740417,187960316.93524933,18575.0,26891837600.80517,86.5,[0.0037 0.     0.    ],[-27440070.90990634 -73608546.55647327   4804741.58389951],1e-09,495.0859694210088,154.60765618550025,0.02,0.005
out_c60d5d2a-5a47-495c-919c-698a106a06fd.h5,1.0048571427712552,27010044916.44034,118207315.63516998,18575.0,26891837600.80517,89.2,[0.00365 0.      0.     ],[ 76057102.65866074 -20208185.71579593   1098874.25626444],1e-09,496.01934899568374,154.60765618550025,0.02,0.005
out_ee876710-a86c-478a-bcbd-cc34dca5ed1d.h5,1.0048571427712552,27010723996.49014,118886395.68497086,18575.0,26891837600.80517,88.9,[0.0047 0.     0.    ],[ 54977174.11536735 -56298211.70827154  -1510908.37725346],1e-09,496.01020165249105,154.60765618550025,0.02,0.005
out_f8be751d-69f6-425f-9914-b6e7eef32471.h5,1.0048571427712552,27072835223.18272,180997622.37755203,18575.0,26891837600.80517,86.6,[0.00355 0.      0.     ],[-76079489.7990515   19605755.56680772   4667626.80126039],1e-09,495.1785787562902,154.60765618550025,0.02,0.005
out_1fe63240-736e-466a-8aea-53c796b478ab.h5,1.0048571427712552,27011779243.303158,119941642.49798965,18575.0,26891837600.80517,89.1,[0.0034 0.     0.    ],[-16816690.08832616 -76876081.11030312   1236222.86846876],1e-09,495.9959896412187,154.60765618550025,0.02,0.005
out_233601b9-756c-4a65-83fe-9b855a8f724b.h5,1.0048571427712552,27060084573.84084,168246973.03567123,18575.0,26891837600.80517,86.9,[0.0025 0.     0.    ],[-66487140.18845125 -41899953.7064589    4256198.8138556 ],1e-09,495.3484928778456,154.60765618550025,0.02,0.005
out_bbcfe24c-01ac-41c3-b585-241d595e2473.h5,1.0048571427712552,27023627420.96193,131789820.15676117,18575.0,26891837600.80517,87.9,[0.00475 0.      0.     ],[31490892.1911298  72071266.49144778 -2883992.84163323],1e-09,495.8366169495021,154.60765618550025,0.02,0.005
out_7c847d51-1989-43df-ae40-ba396e685a2d.h5,1.0048571427712552,27007717364.430912,115879763.62574387,18575.0,26891837600.80517,89.6,[0.0035 0.     0.    ],[70032634.46283002 35908068.36505269  -549450.51785376],1e-09,496.0507106608966,154.60765618550025,0.02,0.005
out_15eb8c1b-c586-42da-8da9-600c84a4c12c.h5,1.0048571427712552,27007099478.34712,115261877.54195023,18575.0,26891837600.80517,89.5,[0.00375 0.      0.     ],[ 8347176.31574854 78256719.19362879   686810.00908256],1e-09,496.05903848035143,154.60765618550025,0.02,0.005
out_d1e6c313-a33b-4271-a6a0-4a2408e6cf2a.h5,1.0048571427712552,27009469200.439247,117631599.63407898,18575.0,26891837600.80517,89.9,[0.00255 0.      0.     ],[ 36497236.86462101 -69729434.18566959    137363.67554547],1e-09,496.0271049414788,154.60765618550025,0.02,0.005
out_9cc1ff02-e5ec-4458-8f00-4f8950e84836.h5,1.0048571427712552,27011223316.398235,119385715.59306717,18575.0,26891837600.80517,89.3,[0.0024 0.     0.    ],[ 77861990.85044728 -11438838.01192463   -961522.29669855],1e-09,496.00347647707866,154.60765618550025,0.02,0.005
out_a35a9c1f-e01e-4ee3-b6cd-4fd5439a1e9b.h5,1.0048571427712552,27013075896.7998,121238295.99463272,18575.0,26891837600.80517,89.0,[0.00265 0.      0.     ],[ 77800864.94059916 -11806772.87036578   1373567.71492384],1e-09,495.9785303297822,154.60765618550025,0.02,0.005
out_91b1b398-4694-4348-8c53-38179c9e12de.h5,1.0048571427712552,27069028777.14253,177191176.33736038,18575.0,26891837600.80517,86.7,[0.0027 0.     0.    ],[-78173220.02822979   7917286.11870283   4530497.80022054],1e-09,495.2292597047651,154.60765618550025,0.02,0.005
out_e77727b5-d72c-4e5b-a281-8a8ef45d9784.h5,1.0048571427712552,27039802697.877995,147965097.0728264,18575.0,26891837600.80517,87.3,[0.0046 0.     0.    ],[-18463556.22478013  76417361.08881319   3707448.60268611],1e-09,495.61962476946,154.60765618550025,0.02,0.005
out_62c066a1-61a7-47ac-8b55-65fa271e1c15.h5,1.0048571427712552,27016922965.821674,125085365.0165062,18575.0,26891837600.80517,88.4,[0.00475 0.      0.     ],[-18105082.71618594 -76561334.77345051   2197534.28481529],1e-09,495.9267555598741,154.60765618550025,0.02,0.005
out_8944f60c-babf-4059-bc07-aba9448905e4.h5,1.0048571427712552,27052045509.209656,160207908.4044876,18575.0,26891837600.80517,87.0,[0.00445 0.      0.     ],[-78096873.73128377  -8841553.45012851   4119029.66409281],1e-09,495.4558344080238,154.60765618550025,0.02,0.005
out_60d24a45-2eb4-4611-b5b3-9fea47b1e7a9.h5,1.0048571427712552,27012395774.70722,120558173.90205002,18575.0,26891837600.80517,88.7,[0.0045 0.     0.    ],[-78157456.39591645   9082119.20890811  -1785575.4760964 ],1e-09,495.9876875632316,154.60765618550025,0.02,0.005
out_69a37bdf-4632-4f88-b05c-4ab2b702799f.h5,1.0048571427712552,27062436628.360134,170599027.55496597,18575.0,26891837600.80517,86.8,[0.00375 0.      0.     ],[ 77065934.01557052 -15355826.43657234  -4393354.99849868],1e-09,495.3171183608358,154.60765618550025,0.02,0.005
out_d51f5f6a-1488-4e3e-abb3-a24991972e20.h5,1.0048571427712552,27008503876.160187,116666275.35501862,18575.0,26891837600.80517,89.7,[0.00275 0.      0.     ],[-46352091.0589667   63604834.69211847    412089.35290339],1e-09,496.0401115518551,154.60765618550025,0.02,0.005
out_60127d80-7a81-4337-a997-ffddf65875f8.h5,1.0048571427712552,27010785852.933117,118948252.12794876,18575.0,26891837600.80517,89.4,[0.0025 0.     0.    ],[-65557921.74575818 -43540105.69401036    824167.40816897],1e-09,496.0093684933451,154.60765618550025,0.02,0.005
out_a48c2661-fffa-45be-8d8d-e06d5bfd50c6.h5,1.0048571427712552,27029070976.584568,137233375.77939987,18575.0,26891837600.80517,87.7,[0.00455 0.      0.     ],[-58517505.41825082  52535573.51905619  -3158517.69570215],1e-09,495.76351605048586,154.60765618550025,0.02,0.005
out_5a2f6b28-6b58-404a-bff9-fea859a2c133.h5,1.0048571427712552,27022790859.445415,130953258.64024734,18575.0,26891837600.80517,88.0,[0.0044 0.     0.    ],[-56447736.57436051  54775630.90084811   2746717.02781569],1e-09,495.8478578247887,154.60765618550025,0.02,0.005
out_34b38322-a451-4bc5-8fbf-0c907bd2e66e.h5,1.0048571427712552,27006423936.139145,114586335.33397675,18575.0,26891837600.80517,89.8,[0.0037 0.     0.    ],[-33814659.8832556   71068660.19194011    274726.93265739],1e-09,496.06814451859407,154.60765618550025,0.02,0.005
out_28c30355-9082-44ef-ad11-4867fdf76333.h5,1.0048571427712552,27038585796.313374,146748195.5082054,18575.0,26891837600.80517,87.4,[0.0047 0.     0.    ],[ 11768313.96087602 -77736872.78893578   3570231.77123046],1e-09,495.6359261197951,154.60765618550025,0.02,0.005
out_704ff929-9de6-4ff9-888f-8abc0331620c.h5,1.0048571427712552,27016554443.456814,124716842.65164566,18575.0,26891837600.80517,88.3,[0.00465 0.      0.     ],[31942023.20542697 71892397.58254257  2334841.05729442],1e-09,495.9317135615751,154.60765618550025,0.02,0.005
out_5bc48c28-f85d-4165-887f-286c391af964.h5,1.0048571427712552,27010855509.286877,119017908.48170853,18575.0,26891837600.80517,89.5,[0.00185 0.      0.     ],[-74848239.1174802  -24321401.11936741   -686810.00908256],1e-09,496.0084302872233,154.60765618550025,0.02,0.005
out_4476fb87-2662-4213-b9fa-3dd7887f0d17.h5,1.0048571427712552,27010524167.23014,118686566.42497253,18575.0,26891837600.80517,90.0,[0.0001 0.     0.    ],[ 4.91114852e+07  6.15005950e+07 -4.81920734e-09],1e-09,496.0128932681382,154.60765618550025,0.02,0.005
out_469980e8-8eea-4f11-8700-1cdda4df009d.h5,1.0048571427712552,27014972764.319897,123135163.51472855,18575.0,26891837600.80517,88.9,[0.0021 0.     0.    ],[-33596217.19996391 -71156675.75929633  -1510908.37725346],1e-09,495.952997044697,154.60765618550025,0.02,0.005
out_c84399c7-0b74-485b-8467-d3338b262200.h5,1.0048571427712552,27047254708.578316,155417107.77314758,18575.0,26891837600.80517,87.2,[0.00325 0.      0.     ],[ 72209345.97102244 -31069118.88614659   3844654.14061033],1e-09,495.51988227264553,154.60765618550025,0.02,0.005
out_ca13a0cd-3d53-43a4-896f-7ca789f9dc99.h5,1.0048571427712552,27017113718.62049,125276117.81532288,18575.0,26891837600.80517,88.5,[0.0033 0.     0.    ],[-67155767.55210355  40989261.20404046   2060220.81826565],1e-09,495.9241893606358,154.60765618550025,0.02,0.005
out_04e2fc66-a5f8-43da-9187-76c8fbc46edf.h5,1.0048571427712552,27050993570.227474,159155969.42230606,18575.0,26891837600.80517,87.1,[0.003 0.    0.   ],[78111300.95302632  8776714.05357804  3981847.96705131],1e-09,495.4698926604432,154.60765618550025,0.02,0.005
out_1b3b9ccc-8e40-4357-bae5-6b9b877aa97c.h5,1.0048571427712552,27016293018.999687,124455418.19451904,18575.0,26891837600.80517,88.6,[0.00315 0.      0.     ],[-77039684.23527277  15982824.02352294   1922901.07592613],1e-09,495.9352309097434,154.60765618550025,0.02,0.005
out_90bc7f80-ce3e-4fe7-ba3f-012b11c8478c.h5,1.0048571427712552,27056996115.371754,165158514.56658554,18575.0,26891837600.80517,86.9,[0.0043 0.     0.    ],[-72372054.24793045 -30633832.52185046  -4256198.8138556 ],1e-09,495.38971191803637,154.60765618550025,0.02,0.005
out_681f5d7d-e84a-4336-9ced-0a4cf318547b.h5,1.0048571427712552,27004318794.094765,112481193.28959656,18575.0,26891837600.80517,90.0,[0.0048 0.     0.    ],[-7.74073694e+07  1.42253410e+07  4.81920734e-09],1e-09,496.0965285902364,154.60765618550025,0.02,0.005
out_5d5b457e-1357-49ff-9fb5-045d0ab9847d.h5,1.0048571427712552,27029056905.759235,137219304.95406723,18575.0,26891837600.80517,87.9,[0.00215 0.      0.     ],[-54411654.95001907  56791861.65529978   2883992.84163323],1e-09,495.76370490742715,154.60765618550025,0.02,0.005
out_c448d817-e48b-433a-802b-2cc73850d497.h5,1.0048571427712552,27011890304.45329,120052703.64812088,18575.0,26891837600.80517,89.2,[0.00195 0.      0.     ],[-40575422.12403788  67429138.76218717   1098874.25626444],1e-09,495.9944940431273,154.60765618550025,0.02,0.005
out_1f9d6e4d-4ee7-4192-a5e1-5af5f7bde61a.h5,1.0048571427712552,27081921126.11257,190083525.30740356,18575.0,26891837600.80517,86.5,[0.0018 0.     0.    ],[-70364841.23293974  34927993.58623919   4804741.58389951],1e-09,495.0577536142031,154.60765618550025,0.02,0.005
out_87766cd8-f8d9-43fc-8a2f-d0a7e1d38e32.h5,1.0048571427712552,27081805509.787724,189967908.9825554,18575.0,26891837600.80517,86.5,[0.0018 0.     0.    ],[17535500.83795429 76574681.37745848  4804741.58389951],1e-09,495.0592897712413,154.60765618550025,0.02,0.005
out_50275d44-a1a8-4757-92bf-c9aa433bb2ad.h5,1.0048571427712552,27034994960.641262,143157359.8360939,18575.0,26891837600.80517,87.6,[0.0031 0.     0.    ],[75583880.86540389 21690459.65036292  3295765.89970319],1e-09,495.68405039219175,154.60765618550025,0.02,0.005
out_f53deb13-6e97-4ad9-90e9-1ac89ff2c435.h5,1.0048571427712552,27024356120.006386,132518519.20121765,18575.0,26891837600.80517,88.1,[0.00305 0.      0.     ],[-78477825.13215134  -5355649.55253754   2609432.84702172],1e-09,495.8268268955871,154.60765618550025,0.02,0.005
out_f75ed9ed-bdfc-44b1-9bd9-4980ab213ef9.h5,1.0048571427712552,27004727028.515484,112889427.7103157,18575.0,26891837600.80517,89.9,[0.00435 0.      0.     ],[32001916.25285608 71903544.0486146    137363.67554547],1e-09,496.09102338028015,154.60765618550025,0.02,0.005
out_5ce2f191-ecdb-45fc-8b47-efda234666dc.h5,1.0048571427712552,27038001591.892796,146163991.0876274,18575.0,26891837600.80517,87.5,[0.00335 0.      0.     ],[-59267664.43304474 -51670297.02964966   3433004.06422971],1e-09,495.64375334947437,154.60765618550025,0.02,0.005
out_69e69da3-7274-40f8-ae17-5216fa033dd8.h5,1.0048571427712552,27022659906.791172,130822305.98600388,18575.0,26891837600.80517,88.2,[0.0032 0.     0.    ],[-65523705.68016777 -43529227.80841798   2472140.71744274],1e-09,495.849617599031,154.60765618550025,0.02,0.005
out_d926e33b-f63d-4b9c-b812-103fabf221bf.h5,1.0048571427712552,27007061828.512302,115224227.70713425,18575.0,26891837600.80517,89.3,[0.0042 0.     0.    ],[22573095.62181814 75390927.75862652  -961522.29669855],1e-09,496.05954595386163,154.60765618550025,0.02,0.005
out_d27aaae9-2b90-441c-88d8-4186c9021f51.h5,1.0048571427712552,27014330892.743996,122493291.93882751,18575.0,26891837600.80517,88.8,[0.00335 0.      0.     ],[-57718052.35669864 -53480565.45896106  -1648244.43709414],1e-09,495.9616360826812,154.60765618550025,0.02,0.005
out_4e877617-d853-4870-94a7-3cdd4edb7426.h5,1.0048571427712552,27067413237.155247,175575636.35007858,18575.0,26891837600.80517,86.7,[0.0041 0.     0.    ],[ 38062632.34488004 -68738430.06678233   4530497.80022054],1e-09,495.25078099120947,154.60765618550025,0.02,0.005
out_57b72edf-0e59-4d47-9d70-29391f44fd01.h5,1.0048571427712552,27011391310.43191,119553709.62674332,18575.0,26891837600.80517,89.0,[0.00405 0.      0.     ],[-35702695.55226023 -70126257.57460877  -1373567.71492384],1e-09,496.0012139661048,154.60765618550025,0.02,0.005
out_e0054ff5-61a2-4a3f-b703-6e93968f78cd.h5,1.0048571427712552,27010905340.65932,119067739.85415268,18575.0,26891837600.80517,89.7,[0.00085 0.      0.     ],[ 35508981.54398303 -70236767.94571011    412089.35290339],1e-09,496.0077591128307,154.60765618550025,0.02,0.005
out_10b464b0-dc95-4634-ac13-a4ba00ed1d17.h5,1.0048571427712552,27020441756.622883,128604155.81771469,18575.0,26891837600.80517,88.4,[0.00215 0.      0.     ],[77616615.68789043 12848850.98406152 -2197534.28481529],1e-09,495.8794323859262,154.60765618550025,0.02,0.005
out_5718fa15-5bf5-47dc-970e-8245b2ddcdc6.h5,1.0048571427712552,27044872962.239063,153035361.4338951,18575.0,26891837600.80517,87.3,[0.002 0.    0.   ],[25099579.74942365 74501859.57844274 -3707448.60268611],1e-09,495.55174558367,154.60765618550025,0.02,0.005
out_287cd81c-cd74-461c-9d8c-52084cce855e.h5,1.0048571427712552,27016262614.356506,124425013.5513382,18575.0,26891837600.80517,88.7,[0.0023 0.     0.    ],[-74491504.66554256  25339467.48193124   1785575.4760964 ],1e-09,495.9356400019915,154.60765618550025,0.02,0.005
out_e10d0a2c-0b1c-4ddc-94ba-764721bda714.h5,1.0048571427712552,27055615096.29081,163777495.48564148,18575.0,26891837600.80517,87.0,[0.00225 0.      0.     ],[-70876904.50052239  33967030.5213068   -4119029.66409281],1e-09,495.4081511083773,154.60765618550025,0.02,0.005
out_39dcf722-537c-4618-ba60-cb3e3b0cbb1d.h5,1.0048571427712552,27009771203.81688,117933603.01171112,18575.0,26891837600.80517,89.8,[0.0018 0.     0.    ],[-74381688.70764044  25720615.65160103    274726.93265739],1e-09,496.0230362973098,154.60765618550025,0.02,0.005
out_2eb64049-039f-4b00-b9b0-f203082add78.h5,1.0048571427712552,27030296164.143898,138458563.33872986,18575.0,26891837600.80517,87.8,[0.0033 0.     0.    ],[-74598846.04160795 -24902717.06946404  -3021259.87030847],1e-09,495.7470736873169,154.60765618550025,0.02,0.005
out_a2a774c8-ea15-443d-adaa-35951a58f712.h5,1.0048571427712552,27071012721.99361,179175121.18844223,18575.0,26891837600.80517,86.7,[0.0008 0.     0.    ],[ 74627977.52752739 -24584562.62003247   4530497.80022054],1e-09,495.2028398501484,154.60765618550025,0.02,0.005
out_d900ff5b-ed73-456c-9f78-6863e41ec292.h5,1.0048571427712552,27014642494.3046,122804893.49943161,18575.0,26891837600.80517,89.0,[0.00095 0.      0.     ],[ 64767994.95102306 -44693190.76931079  -1373567.71492384],1e-09,495.95744206104865,154.60765618550025,0.02,0.005
out_e0cb6493-be0c-413a-9064-e4593d0a946e.h5,1.0048571427712552,27005600897.503304,113763296.69813538,18575.0,26891837600.80517,89.7,[0.00415 0.      0.     ],[37206012.24173694 69352750.44883353  -412089.35290339],1e-09,496.0792403508194,154.60765618550025,0.02,0.005
out_0637bcb2-95c9-47b4-a27a-97d529778fe9.h5,1.0048571427712552,27006414414.77437,114576813.96920013,18575.0,26891837600.80517,89.4,[0.0043 0.     0.    ],[-45656927.00261608  64101692.05369181    824167.40816897],1e-09,496.06827287124304,154.60765618550025,0.02,0.005
out_5fadc667-5a4b-441f-8552-679bd1973066.h5,1.0048571427712552,27027029108.718445,135191507.91327667,18575.0,26891837600.80517,88.0,[0.0022 0.     0.    ],[-64276575.36540458  45334739.04468636   2746717.02781569],1e-09,495.790927099638,154.60765618550025,0.02,0.005
out_3d959b3c-b681-4500-908c-28b6adb9cb13.h5,1.0048571427712552,27033235739.553772,141398138.74860382,18575.0,26891837600.80517,87.7,[0.00235 0.      0.     ],[29301090.09942064 72977606.45798686  3158517.69570215],1e-09,495.7076395387849,154.60765618550025,0.02,0.005
out_9ab4b359-6eb3-460a-9228-33c57089cf76.h5,1.0048571427712552,27065000736.10833,173163135.30316162,18575.0,26891837600.80517,86.8,[0.00185 0.      0.     ],[-60407280.99961501  50258531.54914054  -4393354.99849868],1e-09,495.28293133120525,154.60765618550025,0.02,0.005
out_38032c3e-c109-45fa-bd7a-d7904494a465.h5,1.0048571427712552,27022430346.917915,130592746.11274719,18575.0,26891837600.80517,88.3,[0.00205 0.      0.     ],[-64861860.93674663 -44516835.83145314   2334841.05729442],1e-09,495.8527025884829,154.60765618550025,0.02,0.005
out_3be28152-a620-4bfa-87c3-edf74f0098bf.h5,1.0048571427712552,27041956771.425365,150119170.6201973,18575.0,26891837600.80517,87.4,[0.0021 0.     0.    ],[70502356.99125071 34798452.02251352  3570231.77123046],1e-09,495.5907786030501,154.60765618550025,0.02,0.005
out_6ad975b2-3bf4-45a0-882f-b55b57dda420.h5,1.0048571427712552,27059814067.2223,167976466.41713333,18575.0,26891837600.80517,86.9,[0.00295 0.      0.     ],[ 13412149.16403488 -77435522.76470953   4256198.8138556 ],1e-09,495.35210212565795,154.60765618550025,0.02,0.005
out_5ea273a6-3a22-40b9-a578-bb5fab03efba.h5,1.0048571427712552,27037512152.563656,145674551.7584877,18575.0,26891837600.80517,87.6,[0.00125 0.      0.     ],[ -6274791.35827498 -78383838.12961513   3295765.89970319],1e-09,495.6503115830223,154.60765618550025,0.02,0.005
out_63a346c7-ad84-4f7b-9fbb-6aea4b3926e9.h5,1.0048571427712552,27026439251.23259,134601650.42742157,18575.0,26891837600.80517,88.1,[0.0013 0.     0.    ],[ 27989987.51507739 -73511989.6241962    2609432.84702172],1e-09,495.7988476429924,154.60765618550025,0.02,0.005
out_aa87b6a0-50df-4132-a180-bbc458fad49e.h5,1.0048571427712552,27040087694.944942,148250094.13977432,18575.0,26891837600.80517,87.5,[0.001 0.    0.   ],[ 75372731.91506636 -22392564.0814034   -3433004.06422971],1e-09,495.6158075608549,154.60765618550025,0.02,0.005
out_192fcc6d-1760-404f-8909-32c5987ad402.h5,1.0048571427712552,27024475948.406536,132638347.60136795,18575.0,26891837600.80517,88.2,[0.00115 0.      0.     ],[-78458783.07573149   5689379.39794057  -2472140.71744274],1e-09,495.8252171352879,154.60765618550025,0.02,0.005
out_96549811-d216-4eb7-b4e5-0c4f3c64b77b.h5,1.0048571427712552,27009621227.95322,117783627.14805222,18575.0,26891837600.80517,89.1,[0.00385 0.      0.     ],[64719096.57055908 44767973.50221872 -1236222.86846876],1e-09,496.02505676971873,154.60765618550025,0.02,0.005
out_9a0622b5-4a09-44c5-8c75-709df6d92336.h5,1.0048571427712552,27071564237.753643,179726636.94847488,18575.0,26891837600.80517,86.6,[0.0039 0.     0.    ],[-31195620.1450538   72106225.13483079   4667626.80126039],1e-09,495.1954971917222,154.60765618550025,0.02,0.005
