File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_77eb9967-50a4-4c7e-af26-e1e853239477.h5,"[54172970.41949913 52214658.90424742 52265176.18258407 52265176.18262109
 52346207.46355979 43948329.07775049 11484605.23456389 11528722.11839091]",1.0048897590285832,"[-1.         15.7980797  23.01276557  0.67368314 18.55029067 91.49333312
 54.60939186 14.26706029]",1e+18,0.0,26760643051.162266,"[89.41573915 88.89757009 88.91527195 88.91450423 88.93796676 87.84975232
 86.19081134 86.19212796]","[18326.48799226 18326.23544478 18310.07805035 18286.48994712
 18285.1136658  18265.55594276 18173.82016579 18116.40591119]","[2.70231170e+10 2.70276478e+10 2.70286815e+10 2.70287512e+10
 2.70295186e+10 2.70506194e+10 2.71297081e+10 2.71304378e+10]","[2.62473952e+08 2.67004791e+08 2.68038492e+08 2.68108164e+08
 2.68875527e+08 2.89976304e+08 3.69065034e+08 3.69794705e+08]","[0.00000000e+00 3.61732825e-05 8.76761378e-05 1.70247734e-04
 2.71090571e-04 4.15838674e-04 4.50820145e-04 8.54560657e-04]",1e-09,448.2246097001645,155.64586390071958,0.02,0.006,"[-0.00206821 -0.00129324 -0.0011395  -0.0025945   0.00164031  0.00231452
 -0.00164697  0.00086304]","[-0.00103054 -0.00186442  0.00272446  0.00048406 -0.00244789  0.00125046
  0.00200158 -0.00278845]","[0.00233203 0.00450745 0.00443005 0.00443373 0.00433166 0.0098125
 0.03715421 0.03706156]","[ 0.         -0.00134508 -0.00291513 -0.00136258 -0.00151896 -0.0038928
  0.00921771 -0.03666054]"
out_2920b9f9-e7d1-4ac8-a479-5c5518bad8ea.h5,[ 4.99826851e+07  3.10360141e+07 -1.00000000e+00],1.0048897590285832,[-1.         95.50131759 27.56737982],1e+18,0.0,26760643051.162266,[88.86448665 87.0127715  85.78075034],[17699.56467854 17699.49524497 17603.81609158],[2.70605396e+10 2.71060467e+10 2.71637317e+10],[2.99896520e+08 3.45403668e+08 4.03088625e+08],[0.00000000e+00 1.02888159e-05 3.67239936e-05],1e-09,447.9674167921944,155.64586390071958,0.02,0.006,[-0.00075182  0.00013314  0.00094627],[-0.00018501  0.00113801  0.00028543],[0.00476902 0.01690002 0.01466806],[ 0.         -0.00455509  0.01468385]
out_dbb243df-f54f-42bc-af24-8d9babd0bdd7.h5,[ 5.23969797e+07  4.66263474e+07 -1.00000000e+00],1.0048897590285832,[ -1.          22.98194709 257.89655951],1e+18,0.0,26760643051.162266,[89.14243944 88.18659963 84.14571034],[18425.88674946 18425.66935318 18401.62324226],[2.70207750e+10 2.70334008e+10 2.71288097e+10],[2.60131916e+08 2.72757780e+08 3.68166614e+08],[0.00000000e+00 3.09688477e-05 1.82679142e-04],1e-09,448.2407560456722,155.64586390071958,0.02,0.006,[-0.00102727  0.00089772 -0.00116965],[ 0.00035394 -0.00129821  0.00106871],[0.00352916 0.00805206 0.07499753],[ 0.         -0.00293157 -0.00574863]
out_66517adf-d271-4eac-9915-b0e6d11fb276.h5,[ 4.96336697e+07  5.18140093e+07  4.90211308e+07 -1.00000000e+00],1.0048897590285832,[-1.         18.70855325 14.53533049 70.84118066],1e+18,0.0,26760643051.162266,[88.53694314 88.92157587 88.4547138  85.06380383],[17892.43352161 17892.24692643 17873.05403499 17858.27789434],[2.70529945e+10 2.70496688e+10 2.70558645e+10 2.71520308e+10],[2.92351451e+08 2.89025728e+08 2.95221493e+08 3.91387740e+08],[0.00000000e+00 2.73555416e-05 9.84481241e-05 1.33815906e-04],1e-09,448.01915007156873,155.64586390071958,0.02,0.006,[-0.00282579 -0.00216455 -0.00042665  0.00245045],[-7.51045609e-04  6.26131719e-05  2.91960666e-03  8.49664783e-05],[0.0061372  0.00439572 0.00653118 0.07499077],[ 0.         -0.00323304  0.00408038 -0.00344865]
out_cb8a5d92-09af-467c-8a6c-b4dde3be1848.h5,"[ 4.93345079e+07  3.54098624e+07  3.54052209e+07  3.54052209e+07
  3.70160930e+07  3.78618490e+07  5.01963261e+07  5.01963261e+07
  5.00660668e+07  4.93976647e+07  5.24071460e+07  3.71689047e+07
 -1.00000000e+00]",1.0048897590285832,"[-1.00000000e+00  2.57916934e+01  3.56705709e-01  9.48409782e-01
  1.52462845e+01  2.64824527e+01  6.55905329e+01  3.69029594e-01
  2.81189293e+01  1.51559586e+02  2.30513029e+01  2.42043320e+01
  1.06996412e+03]",1e+18,0.0,26760643051.162266,"[88.67478992 87.26623291 87.26578773 87.26600672 87.37938136 87.44407304
 88.86882282 88.86866437 88.8508511  88.76326612 89.68451192 87.41496291
 75.08284509]","[17601.32156758 17601.30768947 17575.33762771 17574.8219656
 17573.3193427  17557.96790144 17530.32022861 17464.55482092
 17464.17127041 17435.91124444 17284.31784178 17260.35303465
 17236.13394243]","[2.70670662e+10 2.70978270e+10 2.70977855e+10 2.70977864e+10
 2.70950679e+10 2.70945454e+10 2.70719430e+10 2.70719793e+10
 2.70736128e+10 2.70823146e+10 2.70773820e+10 2.71104612e+10
 2.72221090e+10]","[3.06423133e+08 3.37183926e+08 3.37142485e+08 3.37143305e+08
 3.34424823e+08 3.33902366e+08 3.11299912e+08 3.11336290e+08
 3.12969785e+08 3.21671546e+08 3.16738936e+08 3.49818127e+08
 4.61465939e+08]","[0.00000000e+00 2.06768349e-06 2.86408033e-05 5.23226437e-05
 1.34897303e-04 1.50582040e-04 3.24664551e-04 3.50921880e-04
 3.53102242e-04 3.74321667e-04 3.79451023e-04 5.18233758e-04
 5.20475904e-04]",1e-09,447.92271595734456,155.64586390071958,0.02,0.006,"[-0.00049842 -0.00102572 -0.00120591  0.00033133 -0.00058066 -0.00138935
 -0.00186758 -0.00133883 -0.00091975 -0.00170828  0.00033943  0.00102023
  0.00086145]","[-1.26393592e-03 -8.85356286e-04  6.16241271e-04  2.00298390e-03
 -1.27480845e-03 -3.01585494e-04 -4.69951039e-04  2.92496785e-04
  1.72940460e-03 -3.80686944e-05  1.69506578e-03  1.83377432e-03
  1.35859216e-03]","[0.00558313 0.01421466 0.01421862 0.0142173  0.01325457 0.01274041
 0.00470056 0.00470125 0.00478098 0.00517689 0.00126936 0.01297128
 0.01197262]","[ 0.         -0.00046535  0.00748897 -0.01381794  0.00804443 -0.01078467
 -0.00270167 -0.00418477  0.00468888 -0.00260114 -0.00117405 -0.00126682
  0.01204187]"
out_9f62679b-2720-407b-a3d5-a5c7a66ec489.h5,"[ 2.29136775e+07  2.67088332e+07  2.66982733e+07  3.51198063e+07
  3.74991574e+07  3.83456034e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          54.93891797   0.38346723  43.38577476  48.8343789
  22.01702862 323.58717695]",1e+18,0.0,26760643051.162266,"[86.57664183 86.74365608 86.74314947 87.2036864  87.36497187 87.42840769
 85.87822627]","[18107.89505552 18107.59425699 18051.34380009 18050.39956182
 18006.55054829 17957.52785261 17934.67751326]","[2.71006815e+10 2.70943964e+10 2.70942408e+10 2.70773231e+10
 2.70745831e+10 2.70739012e+10 2.71686028e+10]","[3.40038434e+08 3.33753355e+08 3.33597778e+08 3.16680078e+08
 3.13940002e+08 3.13258144e+08 4.07959723e+08]","[0.00000000e+00 4.34276285e-05 2.33483140e-04 3.14750402e-04
 3.82130354e-04 4.09604210e-04 5.31340938e-04]",1e-09,447.69320663299453,155.64586390071958,0.02,0.006,"[ 8.71612215e-04 -7.92416646e-04 -7.05823617e-04  7.69389667e-04
 -1.65331092e-03  1.86328181e-03  2.67490042e-05]","[ 0.00165667  0.00250257 -0.00168592 -0.00235712  0.0015942   0.00169755
 -0.00186539]","[0.0231321  0.02013744 0.02014489 0.01467384 0.01326687 0.01276529
 0.00588891]","[ 0.         -0.0176191   0.00053913  0.00453497  0.00998808 -0.01002459
  0.00590812]"
out_6eeaa2c4-ce20-44e6-8392-cfa63404002c.h5,[ 4.22834112e+07 -1.00000000e+00],1.0048897590285832,[ 0.55447122 69.16927898],1e+18,0.0,26760643051.162266,[87.70436261 86.26381964],[18216.56160696 18215.87705237],[2.70519624e+10 2.71484010e+10],[2.91319388e+08 3.87757913e+08],[1.42578065e-07 1.88660000e-05],1e-09,448.02623124222913,155.64586390071958,0.02,0.006,[ 0.00213646 -0.00050784],[ 0.00149425 -0.00277797],[0.01075151 0.07499765],[-0.00206917  0.0104056 ]
out_23beb0c5-7a50-43c4-b41a-9179ab547027.h5,[ 3.72457847e+07 -1.00000000e+00],1.0048897590285832,[-1.         59.70603939],1e+18,0.0,26760643051.162266,[87.36444128 84.20950241],[17747.99689716 17747.60547827],[2.70853969e+10 2.71552974e+10],[3.24753869e+08 3.94654347e+08],[0.00000000e+00 5.77684393e-05],1e-09,447.79741271843983,155.64586390071958,0.02,0.006,[-0.00089482 -0.00067652],[ 0.00231017 -0.00227703],[0.01328572 0.00252514],[0.         0.00255372]
out_ffeb759e-785b-4958-a539-fcac3132df1c.h5,"[ 5.34546666e+07  4.24095510e+07  1.74860122e+07  1.34582178e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         32.51492522 30.69990194 16.37101883 15.43317619],1e+18,0.0,26760643051.162266,[89.7464501  87.78790351 86.38648951 86.25979721 87.83806507],"[17900.41982918 17900.17638638 17867.51570387 17836.5557466
 17820.08164337]","[2.70444553e+10 2.70683952e+10 2.71277157e+10 2.71393079e+10
 2.71748612e+10]","[2.83812238e+08 3.07752121e+08 3.67072656e+08 3.78664884e+08
 4.14218178e+08]","[0.00000000e+00 3.56843967e-05 5.70672258e-05 9.51336936e-05
 1.10223254e-04]",1e-09,448.077773665151,155.64586390071958,0.02,0.006,[ 0.0004096  -0.00075339  0.00132055  0.00121719  0.00120929],[ 0.00167299  0.0011911  -0.0012019   0.00072338  0.00189402],[ 0.00101808  0.01032108  0.02830321  0.03363941 -0.02974704],[ 0.         -0.00032321 -0.00818101 -0.0204888  -0.02973626]
out_fe054559-c4f9-40e7-8a6e-6c13619c080f.h5,"[ 5.26934121e+07  5.26113032e+07  5.26215528e+07  5.17445269e+07
  5.17544416e+07  4.93886324e+07  4.50853665e+07  4.30311344e+07
  4.75958468e+07  4.64819189e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          71.35088457   0.41174878  27.7184502    0.48713341
  21.42583043  17.30757493  23.47120735 195.52216539  27.31421518
 392.8552261 ]",1e+18,0.0,26760643051.162266,"[89.13254694 89.13511921 89.13513615 88.93830355 88.93871462 88.5274784
 88.00119862 87.80331413 88.35446326 88.21427736 85.92121611]","[18386.62129248 18386.31291349 18314.71789111 18314.09876079
 18285.71239591 18284.81972232 18263.24320708 18245.03190993
 18049.86130908 17854.22138901 17826.39984407]","[2.70224388e+10 2.70260719e+10 2.70261076e+10 2.70291662e+10
 2.70292226e+10 2.70349047e+10 2.70444061e+10 2.70498424e+10
 2.70583540e+10 2.70619668e+10 2.71826039e+10]","[2.61795699e+08 2.65428867e+08 2.65464522e+08 2.68523121e+08
 2.68579502e+08 2.74261627e+08 2.83763036e+08 2.89199300e+08
 2.97710916e+08 3.01323730e+08 4.21960837e+08]","[0.00000000e+00 4.40232348e-05 7.90094432e-05 1.08729321e-04
 2.04587307e-04 2.62792943e-04 2.84441330e-04 4.14348525e-04
 4.31880072e-04 4.49176489e-04 5.23801706e-04]",1e-09,448.2292850643381,155.64586390071958,0.02,0.006,"[ 0.00188667  0.00140427 -0.00021079  0.000436   -0.00159741 -0.00064633
  0.00099223 -0.00208566  0.00099317 -0.00183162 -0.00096199]","[ 0.00118776 -0.00081913  0.00195588 -0.00231048  0.00174036 -0.00224595
 -0.00109942 -0.0002985   0.00146832 -0.00122184  0.00115569]","[ 0.00354468  0.00353349  0.0035332   0.00438318  0.00438137  0.00626609
  0.00902073  0.01021023  0.00712541  0.00784674 -0.00786655]","[ 0.          0.00027483  0.00327063  0.00236625 -0.00336643 -0.00438085
  0.00281695  0.00898633  0.00703606 -0.0011211  -0.00784648]"
out_05796bf7-1932-4ef4-97b2-f2ac38aefefd.h5,"[44616192.68444378 44608824.19679366 42046455.55907889 40507863.00414941
 44019952.82136336 26637715.04058467 22563397.41975079 41294363.32547218
 46723132.76451979 39027081.42043989 33280733.18274144 23668632.18646487
 28549458.88509343 25257754.86361009 15271466.64281173  8809446.21870088
  9470772.45831387]",1.0048897590285832,"[ -1.           0.35699181 144.35994992  16.1631792  148.00436681
 154.13894528  29.52683343  39.1236623   89.42138127  17.9896219
  23.00107758  23.13191311  17.36664349  17.75323018  14.76843896
  14.90993009  16.45338968]",1e+18,0.0,26760643051.162266,"[87.85899287 87.85896754 87.65016212 87.53064222 87.83544383 86.72327563
 86.54769139 87.62299923 88.14623482 87.45724724 87.07934656 86.59786159
 86.82352619 86.66793166 86.28995636 86.11142066 86.12744295]","[17952.47909928 17951.83929258 17950.82551288 17805.97431405
 17789.09675206 17640.06259197 17485.88193312 17456.243113
 17416.49776834 17300.64827027 17282.63516643 17259.37017317
 17236.13971899 17218.71319873 17200.76165049 17185.94547424
 17169.61868766]","[2.70606188e+10 2.70606583e+10 2.70730109e+10 2.70769913e+10
 2.70770725e+10 2.71226758e+10 2.71340262e+10 2.70936315e+10
 2.70869851e+10 2.71049712e+10 2.71185383e+10 2.71424364e+10
 2.71315249e+10 2.71399684e+10 2.71663369e+10 2.71859069e+10
 2.71842365e+10]","[2.99975743e+08 3.00015263e+08 3.12367807e+08 3.16348216e+08
 3.16429406e+08 3.62032743e+08 3.73383185e+08 3.32988455e+08
 3.26342068e+08 3.44328154e+08 3.57895277e+08 3.81793324e+08
 3.70881865e+08 3.79325351e+08 4.05693840e+08 4.25263855e+08
 4.23593434e+08]","[0.00000000e+00 9.34455761e-05 1.89376597e-04 2.61684535e-04
 3.66915610e-04 5.19928923e-04 5.26166328e-04 5.42927539e-04
 6.36443432e-04 6.63300017e-04 6.66858341e-04 7.06873416e-04
 7.21810916e-04 7.30904115e-04 7.61035836e-04 7.68280639e-04
 9.83157033e-04]",1e-09,447.9668739216081,155.64586390071958,0.02,0.006,"[-2.70507593e-03 -3.31354952e-03  9.75471105e-06  3.65877974e-03
 -2.84477846e-03  1.70742567e-03  2.26832986e-03  1.22686324e-03
 -1.33001025e-03  2.24089077e-03  2.45049691e-03 -7.00019200e-04
  1.71859685e-04  4.49248475e-04  1.20275414e-03  2.45642309e-03
 -3.40221751e-03]","[-0.00098306  0.00093071  0.00366838 -0.00021198  0.00057651  0.00232734
  0.00287439  0.00332396 -0.00338753 -0.00177331 -0.00267188 -0.00283092
 -0.00291724 -0.00320237 -0.0032225  -0.00258123  0.00018945]","[0.00957119 0.00957132 0.01088233 0.0117038  0.00970528 0.01992256
 0.02308229 0.01105871 0.00795378 0.01222711 0.01548877 0.02205081
 0.01845424 0.02079038 0.03059298 0.04246697 0.04079375]","[ 0.         -0.00231162 -0.00883266 -0.00764029 -0.00883999 -0.00343429
 -0.01828483  0.01082779 -0.00754697 -0.00236426  0.00810223  0.01414896
 -0.01827082  0.01247659  0.00187598  0.02579887 -0.03709739]"
out_2ca19dcd-6a5b-4286-b05f-8c7bbb31aa03.h5,[ 5.48773731e+07  5.48773731e+07  5.48885248e+07 -1.00000000e+00],1.0048897590285832,[-1.00000000e+00  3.99744546e-01  1.40758493e+01  1.58207953e+03],1e+18,0.0,26760643051.162266,[89.6797748  89.68003139 89.70057124 76.10439172],[18204.45502339 18204.37461931 18202.3996121  18187.28856371],[2.70280122e+10 2.70280317e+10 2.70287769e+10 2.72091405e+10],[2.67369127e+08 2.67388630e+08 2.68133880e+08 4.48497460e+08],[0.00000000e+00 1.15930798e-05 2.38737278e-04 3.88133032e-04],1e-09,448.19088081878397,155.64586390071958,0.02,0.006,[-0.00226578  0.00160454 -0.00098415  0.00298308],[ 0.0005208  -0.00203481  0.00213626  0.0008922 ],[0.00126184 0.00126074 0.00117939 0.07494756],[ 0.          0.00111801  0.00107032 -0.00100748]
out_6660bd37-f11d-4c97-98f1-be305d446089.h5,"[ 5.22651762e+07  5.13412717e+07  4.20792071e+07  4.02843297e+07
  4.85715574e+07  4.43233394e+07  4.43160674e+07  5.10405197e+07
  5.19835317e+07  5.19835317e+07  5.24274904e+07  4.18056695e+07
  3.58516632e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         19.18543157 81.31110167 14.42768115 33.06074098 67.75114396
  0.35953563 19.50045889 23.30155364  0.58864532 19.71199323 40.70922319
 37.11147676 23.36627842]",1e+18,0.0,26760643051.162266,"[89.26560435 89.02068834 87.77337276 87.61794551 88.53472546 88.00758607
 88.0071505  89.01809179 89.29261112 89.29183249 89.47452588 87.77066725
 87.30095254 86.34734802]","[18285.97949885 18285.40888391 18266.01441651 18184.18853459
 18169.36676479 18135.8922314  18066.73395541 18066.31393949
 18046.78568383 18023.39110573 18021.97100462 18002.20084395
 17961.24315392 17923.93713321]","[2.70274630e+10 2.70302597e+10 2.70531870e+10 2.70576584e+10
 2.70421244e+10 2.70542151e+10 2.70542367e+10 2.70414874e+10
 2.70407062e+10 2.70407442e+10 2.70408504e+10 2.70647159e+10
 2.70794618e+10 2.71617476e+10]","[2.66819964e+08 2.69616662e+08 2.92543941e+08 2.97015391e+08
 2.81481303e+08 2.93572001e+08 2.93593629e+08 2.80844337e+08
 2.80063100e+08 2.80101161e+08 2.80207333e+08 3.04072803e+08
 3.18818775e+08 4.01104505e+08]","[0.00000000e+00 8.18986099e-05 1.11930517e-04 1.86150244e-04
 2.43003374e-04 3.02858084e-04 5.07078200e-04 5.15856359e-04
 5.19897578e-04 5.33440120e-04 6.54491157e-04 6.62969304e-04
 6.99229950e-04 7.27659026e-04]",1e-09,448.1946633847549,155.64586390071958,0.02,0.006,"[-0.00101692  0.00010859  0.00104764 -0.00071416 -0.00066501 -0.00018382
 -0.00045116  0.00097753  0.00044574 -0.00044113 -0.00029722  0.00074233
  0.00010625  0.00054903]","[ 5.33306429e-04  8.16720311e-04 -4.91058894e-04  4.74001278e-04
 -7.12923939e-05  6.48866887e-04  2.21192024e-04  2.72257210e-04
  5.43020183e-05  8.18362446e-04  1.09272823e-03 -4.93153899e-04
  8.12033599e-04  5.81827574e-05]","[ 0.00302757  0.00408384  0.01054725  0.01159657  0.00632293  0.0091127
  0.00911512  0.00409517  0.00291296  0.00291618  0.00215083  0.01056427
  0.01407101 -0.01202552]","[ 0.00000000e+00  6.75149934e-05 -4.07147224e-03 -9.35817269e-03
  6.01197751e-03  2.11135108e-03  5.11284632e-03  4.00219882e-03
 -5.43385929e-04 -1.58109405e-03 -1.48849022e-03  1.76654298e-03
  1.35067751e-03 -1.20072799e-02]"
out_141d194e-7d37-4c34-b074-c4587c42ae9f.h5,[ 2.88791223e+07  2.88698622e+07  2.29916948e+07 -1.00000000e+00],1.0048897590285832,[ -1.           0.52550228 172.47710652 117.57408139],1e+18,0.0,26760643051.162266,[86.84126131 86.84078458 86.58078564 87.46160515],[18316.59209433 18316.44098364 18315.57481553 18142.32313954],[2.70761664e+10 2.70762388e+10 2.70985849e+10 2.71623851e+10],[3.15523328e+08 3.15595775e+08 3.37941899e+08 4.01742071e+08],[0.00000000e+00 2.15936132e-05 7.02764605e-05 1.81893991e-04],1e-09,447.86046488422073,155.64586390071958,0.02,0.006,[-0.00154142 -0.00171698 -0.00199577  0.00087589],[ 0.00159495  0.00163217  0.00152242 -0.00201802],[ 0.01874643  0.01875195  0.02308549 -0.01799645],[ 0.         -0.01402337  0.01597401 -0.01798372]
out_322a690d-1a68-4786-a95b-84694861baad.h5,"[ 5.11081231e+07  3.77982690e+07  3.23325868e+07  4.92266139e+07
  3.64663738e+07 -1.00000000e+00]",1.0048897590285832,[-1.         18.0426498  18.67136092 60.21741816 35.03965996 74.29091724],1e+18,0.0,26760643051.162266,[88.82017378 87.38281543 87.03603652 88.52320095 87.29836806 85.18068358],"[17976.50751624 17975.70634697 17957.49776482 17938.72712492
 17878.21340264 17842.65525309]","[2.70457352e+10 2.70739392e+10 2.70869137e+10 2.70542463e+10
 2.70824954e+10 2.71476404e+10]","[2.85092141e+08 3.13296158e+08 3.26270678e+08 2.93603246e+08
 3.21852329e+08 3.86997392e+08]",[0.         0.00011693 0.00014114 0.00015563 0.0001991  0.00027521],1e-09,448.06898184293334,155.64586390071958,0.02,0.006,[-0.00046877 -0.00162893 -0.00111572 -0.00135253 -0.00080872  0.00168849],[-0.00183941 -0.00184245  0.00203804  0.00185801 -0.00259337  0.00107619],[0.00487248 0.01310661 0.01632709 0.00624014 0.013806   0.01298646],[ 0.          0.00399937  0.00357129 -0.00623241  0.00076528  0.01300659]
out_84ea3042-0d01-4f17-b234-b4cbc82e9034.h5,[ 4.30242801e+07 -1.00000000e+00],1.0048897590285832,[-1.00000000e+00  7.72542184e+03],1e+18,0.0,26760643051.162266,[87.76824239 50.92049992],[18237.20799237 18236.65787896],[2.70493379e+10 2.75194531e+10],[2.88694864e+08 7.58810003e+08],[0.00000000e+00 7.90964833e-05],1e-09,448.0442437358681,155.64586390071958,0.02,0.006,[-0.00205169  0.00213452],[ 1.97813940e-05 -1.32037291e-03],[0.01034315 0.00750974],[0.         0.00764944]
out_f3981fe6-bf70-4a7e-ace4-470b5307aed1.h5,[ 2.3701863e+07 -1.0000000e+00],1.0048897590285832,[-1.         22.65740264],1e+18,0.0,26760643051.162266,[86.57896475 85.22463428],[18280.88572456 18280.22741052],[2.70901314e+10 2.71284179e+10],[3.29488299e+08 3.67774836e+08],[0.00000000e+00 9.41712882e-05],1e-09,447.76510799634974,155.64586390071958,0.02,0.006,[ 0.002693   -0.00175422],[0.00012672 0.00201247],[0.0225602  0.07499916],[ 0.         -0.00396191]
out_3f2f3b19-520e-446a-8cc7-b2d265c6bf17.h5,"[ 5.36670834e+07  5.41186998e+07  5.36990916e+07  5.30244269e+07
  2.55976526e+07  2.55831058e+07  2.54026550e+07  1.82024685e+07
  1.75656130e+07  3.50014812e+07  3.48659391e+07  2.53074516e+07
  8.47286397e+06  9.98139132e+06  1.35188404e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         14.54646838 17.93700416 42.45850737 26.66131673  0.42340847
 19.01483345 13.75169301 18.11548632 32.85718887 13.71874104 18.08364171
 21.53991115 19.44574443 23.5403982  25.87654252]",1e+18,0.0,26760643051.162266,"[89.49108262 89.80880576 89.53020611 89.28707485 86.69612137 86.69552502
 86.68781973 86.40642352 86.3851294  87.20099659 87.19313044 86.68658031
 86.1312074  86.16691077 86.26120631 87.190966  ]","[18492.23761553 18492.14718521 18476.57929712 18458.21637083
 18414.96026672 18388.18212406 18387.64365739 18368.25804499
 18354.1513947  18335.65393055 18302.34890956 18287.90800862
 18269.69858231 18247.75966717 18227.82624069 18204.2071709 ]","[2.70152303e+10 2.70150627e+10 2.70167908e+10 2.70201725e+10
 2.70799902e+10 2.70799695e+10 2.70814148e+10 2.71001531e+10
 2.71025703e+10 2.70628662e+10 2.70638272e+10 2.70864847e+10
 2.71318245e+10 2.71282979e+10 2.71197545e+10 2.71519418e+10]","[2.54587286e+08 2.54419654e+08 2.56147749e+08 2.59529465e+08
 3.19347101e+08 3.19326412e+08 3.20771709e+08 3.39510052e+08
 3.41927234e+08 3.02223170e+08 3.03184135e+08 3.25841665e+08
 3.71181413e+08 3.67654862e+08 3.59111470e+08 3.91298736e+08]","[0.00000000e+00 1.28378606e-05 1.57960257e-04 2.18534449e-04
 3.32223547e-04 3.48844740e-04 3.65214887e-04 4.18021148e-04
 4.68543257e-04 5.22957987e-04 5.87058755e-04 6.90503650e-04
 7.08512831e-04 7.65499367e-04 8.35253228e-04 8.46530052e-04]",1e-09,448.2790052492295,155.64586390071958,0.02,0.006,"[ 8.41131143e-04  1.13344396e-03  7.26444180e-04  1.41704374e-03
  1.49832596e-03  5.72760737e-04  6.94231366e-05 -5.20919829e-04
 -1.90404436e-03  5.15899174e-04 -1.13149063e-03  1.19625684e-03
  1.03174991e-03  1.30303596e-03  2.51831464e-04 -9.55393991e-04]","[-0.00163884  0.00127734  0.00184833 -0.00119445  0.00081888  0.00175529
  0.00181608  0.00117535 -0.00068957 -0.00106856  0.00040452 -0.00152134
 -0.00156521  0.00071356  0.00138007  0.00173266]","[0.00206172 0.00077009 0.00190138 0.00290737 0.02112548 0.02113459
 0.02126432 0.02778034 0.02848178 0.01484538 0.01491965 0.02128714
 0.04418587 0.04038322 0.03376763 0.07499566]","[ 0.          0.0007099  -0.00075272  0.00187509 -0.00207879 -0.00753067
 -0.02101372  0.01757377 -0.02771223 -0.00239486  0.0146206  -0.01358547
 -0.01934751  0.03710467 -0.02534934  0.01688307]"
