File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_3db96168-b292-4c54-95e0-51b8660101b9.h5,"[ 4.54113030e+07  4.10371362e+07  5.03366438e+07  5.07337398e+07
  5.23665046e+07  5.24580366e+07  4.99272515e+07  5.04118011e+07
  5.04212116e+07  4.32101153e+07  4.07338909e+07  5.01869994e+07
  4.76546278e+07  3.84274336e+07  2.15671056e+07  2.29604242e+07
 -1.00000000e+00]",1.0048897590285832,"[-1.         23.11801728 18.8052303  93.3742044  19.4444896  34.00951191
 38.99915079 15.61294571  0.42661339 17.77398971 27.47857396 38.29358075
 79.92313628 19.6928422  21.15006192 35.21405584 50.89703398]",1e+18,0.0,26760643051.162266,"[87.99349239 87.60139244 88.6149396  88.70247182 89.02964291 89.06123654
 88.59032952 88.67206046 88.67182123 87.80956388 87.60021857 88.65060116
 88.30542701 87.43384438 86.52641804 86.58335106 85.61651995]","[18274.75207129 18274.61256972 18251.41160383 18232.37281652
 18138.89161855 18119.35701268 18085.2175711  18046.10275104
 18030.11329098 18029.40231836 18010.97388707 17983.13172885
 17944.82749822 17863.59457021 17843.0401704  17821.86946459
 17786.45203378]","[2.70426620e+10 2.70527548e+10 2.70349276e+10 2.70386698e+10
 2.70364146e+10 2.70379042e+10 2.70447454e+10 2.70445364e+10
 2.70445752e+10 2.70599162e+10 2.70663950e+10 2.70491678e+10
 2.70580614e+10 2.70782672e+10 2.71180600e+10 2.71163823e+10
 2.71529721e+10]","[2.82018901e+08 2.92111751e+08 2.74284585e+08 2.78026710e+08
 2.75771579e+08 2.77261123e+08 2.84102357e+08 2.83893343e+08
 2.83932172e+08 2.99273105e+08 3.05751950e+08 2.88524717e+08
 2.97418378e+08 3.17624180e+08 3.57416923e+08 3.55739210e+08
 3.92329029e+08]","[0.00000000e+00 2.00219718e-05 3.19365224e-05 6.55493335e-05
 8.10264427e-05 9.40775970e-05 1.12929753e-04 1.29745339e-04
 1.84531396e-04 2.25909831e-04 3.21170298e-04 3.74160207e-04
 3.75717092e-04 5.68000627e-04 6.94502023e-04 6.97528778e-04
 7.27413527e-04]",1e-09,448.09009529957655,155.64586390071958,0.02,0.006,"[ 0.00058034 -0.0007176  -0.00194373  0.00075345 -0.00250456  0.00212117
  0.00271716 -0.00128038  0.00153533 -0.00245062 -0.00190895 -0.00173722
 -0.00213269 -0.00045354  0.00145475  0.00178955  0.00262867]","[ 2.71258579e-03 -1.85220406e-03 -5.56935361e-04  1.79624088e-03
  2.08940030e-05 -1.70749284e-03 -1.69103323e-04  1.50363897e-03
  1.74510200e-03  1.15349219e-03  1.29252028e-03 -1.10276763e-03
 -1.16738647e-03  2.75041326e-03 -1.61516557e-03 -1.77950040e-03
 -8.50432906e-04]","[0.00899091 0.01145969 0.00580119 0.00539797 0.00395155 0.00381645
 0.0059163  0.00553647 0.00553722 0.01008768 0.01146749 0.00563453
 0.00730875 0.01269013 0.02415902 0.02292779 0.01460709]","[ 0.         -0.00852674 -0.00387495  0.00520372  0.00385767 -0.00380738
 -0.00371605  0.00553555  0.0053726   0.00280555  0.0091942  -0.00538375
 -0.00265378  0.00588537  0.00720373  0.02292708  0.01462391]"
out_7aafcd12-3459-4c2a-a81e-e9409aeb350f.h5,"[ 4.73538623e+07  4.80873118e+07  3.51106760e+07  3.57899073e+07
  3.59806088e+07 -1.00000000e+00]",1.0048897590285832,[-1.         15.90026211 88.52948389 29.1681005  16.87757191 61.42703574],1e+18,0.0,26760643051.162266,[88.2160594  88.30777556 87.1906641  87.23556996 87.2490611  83.87404487],"[18328.1806873  18327.96147141 18311.90835027 18223.34564975
 18193.47372484 18176.25171088]","[2.70360338e+10 2.70353140e+10 2.70667178e+10 2.70666472e+10
 2.70671081e+10 2.71426186e+10]","[2.75390791e+08 2.74670899e+08 3.06074712e+08 3.06004187e+08
 3.06465089e+08 3.81975598e+08]","[0.00000000e+00 3.13785485e-05 5.32791920e-05 5.80540906e-05
 1.59400283e-04 2.09045906e-04]",1e-09,448.1356657518957,155.64586390071958,0.02,0.006,[-0.00237064 -0.0023513  -0.00071397 -0.00121022  0.00210071 -0.00110882],[ 0.00069116  0.000274   -0.00187351 -0.00201255  0.00030422 -0.00186056],[0.0077964  0.00731971 0.01479601 0.014383   0.01426122 0.07498842],[ 0.         -0.00340185  0.00573231 -0.0143706  -0.01363597  0.00635227]
out_e990c312-14af-4245-bb17-cdb3312a85d7.h5,[ 5.3222942e+07 -1.0000000e+00],1.0048897590285832,[-1.         32.41921483],1e+18,0.0,26760643051.162266,[89.62342152 84.35173104],[18112.88237316 18112.70422013],[2.70342820e+10 2.71364763e+10],[2.73638934e+08 3.75833202e+08],[0.00000000e+00 2.58120529e-05],1e-09,448.1477182745147,155.64586390071958,0.02,0.006,[ 0.00165477 -0.00120835],[-0.00013489 -0.00129929],[0.00152565 0.00149562],[0.         0.00152388]
out_28f4c517-fcc3-4b01-8b41-22fda27e00cd.h5,"[ 5.44789089e+07  5.13510324e+07  3.66494478e+07  3.11290112e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         60.825761   42.93316072 17.3439367  35.69121777],1e+18,0.0,26760643051.162266,[89.92676286 88.82234047 87.29531462 86.96267025 84.94026166],"[18069.62967948 18068.76715022 18007.65484082 17964.60637258
 17947.20084709]","[2.70349145e+10 2.70439252e+10 2.70761773e+10 2.70891803e+10
 2.71461501e+10]","[2.74271414e+08 2.83282105e+08 3.15534242e+08 3.28537244e+08
 3.85507080e+08]",[0.         0.00012528 0.00016703 0.00018384 0.00019282],1e-09,448.14336651863294,155.64586390071958,0.02,0.006,[0.00027776 0.00157256 0.0020156  0.00145507 0.00158188],"[-2.57576861e-03 -2.39677277e-03 -1.32296789e-05 -1.40805685e-03
 -2.36921072e-03]",[0.00029008 0.00484539 0.01379174 0.01709878 0.00225959],[ 0.         -0.00028335 -0.00440255 -0.01366069  0.0022847 ]
out_6d1164fd-8170-421d-8312-60bf450a0ec4.h5,[ 5.18936466e+07  6.74591485e+06 -1.00000000e+00],1.0048897590285832,[-1.         30.03888109 44.75784632],1e+18,0.0,26760643051.162266,[88.60943213 86.05936114 88.05339822],[18455.16629744 18455.15796567 18425.05066372],[2.70221859e+10 2.71278480e+10 2.71487315e+10],[2.61542851e+08 3.67204917e+08 3.88088487e+08],[0.00000000e+00 1.18498779e-06 1.08598455e-05],1e-09,448.23102813503397,155.64586390071958,0.02,0.006,[0.00216641 0.00141684 0.00233744],[-0.00201875 -0.00287923 -0.00204879],[0.00567771 0.04974912 0.07499776],[ 0.         -0.00019476  0.04965023]
out_2f90f12a-b9f6-4e10-b773-45be01f8fc58.h5,[ 1.2464533e+07 -1.0000000e+00],1.0048897590285832,[-1.         25.71281504],1e+18,0.0,26760643051.162266,[86.22460729 85.22795651],[18026.16314851 18025.88595392],[2.71318060e+10 2.71348045e+10],[3.71162913e+08 3.74161460e+08],[0.00000000e+00 4.01098863e-05],1e-09,447.4817761853538,155.64586390071958,0.02,0.006,[-0.00083936 -0.0024813 ],[0.00160531 0.00037197],[0.03535975 0.01750043],[0.         0.01751874]
out_7b00f16f-0f1b-40c8-be8c-046d1d2a0597.h5,"[ 4.11684851e+07  4.42652295e+07  4.62036316e+07  4.61957295e+07
  4.71061093e+07  4.69995529e+07  3.05101582e+07  2.68202195e+07
 -1.00000000e+00]",1.0048897590285832,"[ -1.         126.52070538  21.62045369   0.38146688  19.09137093
  19.65310816   0.83754605  16.38406788  80.58307416]",1e+18,0.0,26760643051.162266,"[87.74581134 88.07505157 88.31385165 88.31399945 88.44336919 88.4322248
 86.99730319 86.80075047 85.88087771]","[17642.38069199 17641.98400622 17515.25787484 17493.47464554
 17492.71109972 17473.2612591  17382.79479121 17381.58554632
 17364.59683718]","[2.70815802e+10 2.70812014e+10 2.70782334e+10 2.70782636e+10
 2.70772665e+10 2.70784741e+10 2.71182438e+10 2.71280226e+10
 2.71965726e+10]","[3.20937138e+08 3.20558359e+08 3.17590303e+08 3.17620591e+08
 3.16623451e+08 3.17831056e+08 3.57600751e+08 3.67379564e+08
 4.35929561e+08]","[0.00000000e+00 5.89194221e-05 8.96591072e-05 1.14051182e-04
 1.71308177e-04 2.25090926e-04 2.40062072e-04 2.96006635e-04
 3.87044512e-04]",1e-09,447.8234730737544,155.64586390071958,0.02,0.006,"[ 7.03143033e-04  6.26258792e-05  1.09621051e-05 -1.02479919e-03
  4.96129711e-04  7.74883587e-04 -1.01774331e-03 -8.36838942e-04
 -6.40346734e-04]","[ 0.00063177  0.00029706  0.000819   -0.00039563 -0.00034493 -0.00054303
 -0.00025633  0.00070771  0.00033757]","[0.01073105 0.0087287  0.00743449 0.00743374 0.00677477 0.00683074
 0.01711363 0.01967091 0.07499404]","[ 0.          0.00035053 -0.00704116 -0.00544182 -0.00234159  0.00208919
 -0.01699564 -0.01396039  0.01897682]"
out_5f64f268-b33b-4a71-8d17-3a150825ece2.h5,[ 2.15292867e+07 -1.00000000e+00],1.0048897590285832,[ -1.         173.56115592],1e+18,0.0,26760643051.162266,[86.53156427 85.55984734],[18208.14428477 18207.67490388],[2.70987892e+10 2.71567183e+10],[3.38146195e+08 3.96075271e+08],[0.00000000e+00 6.73822381e-05],1e-09,447.70609390614374,155.64586390071958,0.02,0.006,[ 0.00020911 -0.00190375],[0.00117403 0.00014791],[0.02440412 0.07499866],[0.      0.01696]
out_c618d379-5eb0-4b87-a60e-1bba554b60f1.h5,"[ 5.17941382e+07  5.02336676e+07  5.20336025e+07  5.18040718e+07
  4.95517209e+07  4.53198709e+07  4.44180941e+07  4.72048987e+07
  3.74783447e+07  1.34214375e+07  1.74679189e+07  1.62089793e+07
  1.72702321e+07  2.15860649e+07  4.60618060e+07  4.10496095e+07
  4.10558490e+07  2.95424292e+07  2.88021359e+07  2.88144261e+07
  2.88082797e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          27.13313614  17.91260644  57.59236274  20.47901275
  20.38152578  15.45383742  27.47138681  17.62551155  25.28347777
  32.27388744  16.31355283  20.2013667   29.6815359   40.42559919
  22.39084749   0.38446545  24.00636875  19.33085805   0.44275985
   1.08232681 374.43657957]",1e+18,0.0,26760643051.162266,"[89.21508353 88.84631634 89.31201889 89.25906758 88.7414861  88.13894212
 88.03909074 88.38403794 87.42279615 86.27005246 86.39911172 86.35703631
 86.39293084 86.55414631 88.26222239 87.73136751 87.73121557 86.93065121
 86.89172733 86.89229227 86.89200785 85.85140505]","[17996.9018431  17996.69078768 17968.58066883 17950.58284437
 17892.97885856 17872.07904613 17850.74255446 17834.74881024
 17807.24022467 17789.42398525 17764.00398275 17731.70881552
 17714.58020404 17694.03652583 17664.06758049 17623.06425094
 17600.64668019 17600.12958609 17575.93202973 17556.57908869
 17555.86924583 17554.77900604]","[2.70424623e+10 2.70469062e+10 2.70442220e+10 2.70474894e+10
 2.70529964e+10 2.70626729e+10 2.70654089e+10 2.70609251e+10
 2.70824931e+10 2.71423955e+10 2.71329610e+10 2.71367487e+10
 2.71351557e+10 2.71255922e+10 2.70722355e+10 2.70839598e+10
 2.70839681e+10 2.71108618e+10 2.71134852e+10 2.71138218e+10
 2.71137973e+10 2.71856175e+10]","[2.81819281e+08 2.86263164e+08 2.83578908e+08 2.86846308e+08
 2.92353381e+08 3.02029862e+08 3.04765805e+08 3.00282087e+08
 3.21850088e+08 3.81752495e+08 3.72317976e+08 3.76105662e+08
 3.74512676e+08 3.64949187e+08 3.11592498e+08 3.23316763e+08
 3.23325005e+08 3.50218784e+08 3.52842100e+08 3.53178785e+08
 3.53154266e+08 4.24974438e+08]","[0.00000000e+00 3.07699106e-05 1.73403787e-04 1.85859447e-04
 1.87563663e-04 2.49322235e-04 3.89586389e-04 4.68951239e-04
 4.74429249e-04 5.02514139e-04 5.22560759e-04 5.25693782e-04
 6.45775420e-04 6.96277871e-04 7.38788588e-04 8.24732687e-04
 8.28711036e-04 8.48456280e-04 8.76914121e-04 8.80204325e-04
 9.19998941e-04 9.21178037e-04]",1e-09,448.0914670652027,155.64586390071958,0.02,0.006,"[-4.00010486e-04  1.07097265e-03  1.38527259e-04  8.94984547e-05
  8.80841195e-04 -5.29290324e-04 -2.13971494e-04 -1.03504811e-04
 -9.47980269e-04  2.45958372e-04 -5.28151602e-04  2.60341552e-04
  2.80211857e-04  5.49438572e-04  9.21419546e-05 -1.14599018e-03
 -6.80796002e-04  9.51959433e-04  3.29022528e-04  9.44325061e-04
  7.32468652e-04  3.63707412e-04]","[ 3.29637127e-04 -8.33717077e-04 -4.88040323e-04  5.62521606e-04
  9.74174945e-05 -7.33635102e-04 -1.23676513e-03 -1.02791747e-03
 -3.29649704e-04  1.30117158e-03  1.00132275e-03  9.82631609e-04
 -1.36801769e-03  1.50034196e-04  6.97474303e-04 -7.21696897e-04
  3.92024739e-04  1.04188562e-03  8.83606394e-04  1.04110345e-03
  1.10352412e-03  4.15209340e-04]","[0.00323673 0.00485266 0.00282609 0.00304975 0.00533226 0.00835482
 0.00891563 0.00705948 0.01303559 0.03369706 0.02829084 0.02978549
 0.02849813 0.02407731 0.00768796 0.01080127 0.01080252 0.01787335
 0.01836831 0.01836077 0.0183644  0.07499762]","[ 0.          0.00313078 -0.00185867  0.00038123 -0.00304837 -0.00383896
 -0.00055006  0.0028474   0.00135965 -0.00169252 -0.0185063   0.02697833
 -0.02839209 -0.01278059 -0.0017407  -0.00594393 -0.0058941   0.00186042
  0.01776407  0.00873948 -0.01714401 -0.01560847]"
out_10ec4f83-e96f-49f4-80b8-a4edd021c3a4.h5,"[ 3.23442020e+07  3.23403293e+07  3.33382412e+07  3.33423566e+07
 -1.00000000e+00]",1.0048897590285832,[-1.          0.80640418 17.25370964  0.37448158 57.72155058],1e+18,0.0,26760643051.162266,[87.06598358 87.06584972 87.12693656 87.12711624 84.77104223],"[17788.62774025 17788.32398505 17786.24500117 17768.49631728
 17767.94590237]","[2.70941757e+10 2.70941076e+10 2.70929231e+10 2.70929262e+10
 2.71615787e+10]","[3.33532604e+08 3.33464502e+08 3.32280081e+08 3.32283162e+08
 4.00935609e+08]","[0.00000000e+00 4.46995600e-05 2.31984438e-04 3.04913317e-04
 3.30836150e-04]",1e-09,447.73753119472025,155.64586390071958,0.02,0.006,[ 0.00144079  0.00139371 -0.00132759  0.00130127  0.00101677],[ 0.00116551 -0.00022752  0.00154313  0.00067538 -0.00084997],[0.01619269 0.01619354 0.01556193 0.0155597  0.07499503],[ 0.          0.01610939  0.01239521 -0.01334982  0.00354663]
out_f34dab3a-1ec8-4c93-9a60-a8de28f4871f.h5,"[ 5.10405197e+07  5.25090261e+07  3.88028201e+07  3.40613405e+07
  3.83892027e+07  3.82099916e+07  4.19811051e+07  4.30517103e+07
  4.93164927e+07  3.95007942e+07  3.94892442e+07  4.46530717e+07
  4.53655409e+07  3.55169534e+07  3.27163797e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.         134.72044926  45.51431825  31.30718711  21.94895815
  16.7560453   63.23860892  21.66776759  22.85498922  26.98918891
  18.90129179  16.75022692  22.04077484  27.86184599  22.5097283
  27.35855368]",1e+18,0.0,26760643051.162266,"[88.86068892 89.26788068 87.48214417 87.15840795 87.45467479 87.44275922
 87.7571395  87.85926389 88.633459   87.55298498 87.55312192 88.03144054
 88.11357632 87.26754462 87.09103219 86.18840392]","[18250.30478342 18249.7870859  18114.02546555 18067.73974262
 18036.17449168 18014.20602426 17997.40668277 17933.49754329
 17911.78775494 17888.64448695 17861.04203362 17841.6920291
 17824.27859003 17802.03490303 17774.06099796 17751.13007055]","[2.70320314e+10 2.70356883e+10 2.70661094e+10 2.70779712e+10
 2.70695829e+10 2.70708466e+10 2.70658870e+10 2.70647568e+10
 2.70530267e+10 2.70747218e+10 2.70757018e+10 2.70656295e+10
 2.70652475e+10 2.70876772e+10 2.70949588e+10 2.71693842e+10]","[2.71388370e+08 2.75045296e+08 3.05466299e+08 3.17328129e+08
 3.08939821e+08 3.10203574e+08 3.05243905e+08 3.04113741e+08
 2.92383661e+08 3.14078759e+08 3.15058797e+08 3.04986463e+08
 3.04604471e+08 3.27034181e+08 3.34315774e+08 4.08741135e+08]","[0.00000000e+00 7.44396992e-05 2.25268697e-04 3.37150672e-04
 3.74621369e-04 3.77459130e-04 3.83762537e-04 4.81767794e-04
 4.87917749e-04 5.30187709e-04 6.20156085e-04 6.86054456e-04
 7.83602731e-04 8.13487305e-04 8.29997981e-04 8.92111530e-04]",1e-09,448.16320669446037,155.64586390071958,0.02,0.006,"[-0.00038627 -0.00085719  0.00128727 -0.00200465 -0.00090493 -0.00019012
  0.00054268 -0.00083185  0.0001691  -0.00173207 -0.00109349 -0.00148819
  0.001008    0.0010752   0.00201352  0.00022915]","[-1.07704205e-03  7.40808272e-04 -1.55158584e-03  6.74124937e-05
  1.57296782e-03  2.02123736e-03  1.04975599e-03  1.73732517e-03
  1.94340882e-03 -9.44975812e-04  1.45763574e-03  4.69118385e-04
 -9.30734724e-04  1.35216476e-03 -5.19885024e-05 -2.01252749e-03]","[0.0047527  0.00299031 0.01248687 0.01526259 0.01269479 0.01278734
 0.01056017 0.00991567 0.00579465 0.01195888 0.01195588 0.00889301
 0.00843264 0.01424311 0.01593694 0.07499404]","[ 0.00000000e+00 -2.19245872e-03 -9.34694815e-04  3.18318193e-04
  1.19511749e-02  1.26943971e-02  1.05357465e-02 -9.89213492e-03
 -2.05526192e-03  3.48567059e-03 -1.17543374e-02 -8.07075031e-03
 -8.42783879e-03  3.90878024e-05 -5.95339644e-03  8.38526137e-03]"
out_bb082274-460e-4cfe-ac14-1ac0ac5cb5da.h5,"[ 5.39673188e+07  5.38919454e+07  4.49577947e+07  4.16766595e+07
  4.11873179e+07  4.11810383e+07  4.03686191e+07  2.51964954e+07
  2.42530691e+07  2.42552470e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          15.98719258  16.84075701  17.03220813 340.66220878
   0.39554452  16.90341166  16.98306235  23.59463858   0.45547238
 138.05255592]",1e+18,0.0,26760643051.162266,"[89.7597638  89.71335103 87.99425021 87.68831663 87.67748001 87.67750362
 87.61060992 86.69078998 86.64971118 86.64984799 85.99572523]","[18458.0820122  18457.76076597 18441.39228759 18424.15829441
 18406.33469832 18065.37923682 18064.14867862 18047.17980477
 18030.12911916 18006.51644579 18005.84729274]","[2.70162200e+10 2.70171551e+10 2.70357956e+10 2.70433312e+10
 2.70611819e+10 2.70612379e+10 2.70637999e+10 2.70986178e+10
 2.71024834e+10 2.71025074e+10 2.71679861e+10]","[2.55576963e+08 2.56512063e+08 2.75152536e+08 2.82688121e+08
 3.00538828e+08 3.00594803e+08 3.03156857e+08 3.37974713e+08
 3.41840332e+08 3.41864324e+08 4.07343068e+08]","[0.00000000e+00 4.56883222e-05 9.99637910e-05 1.55949050e-04
 2.68686542e-04 3.11236956e-04 4.32402199e-04 4.41909196e-04
 4.51717748e-04 4.54336587e-04 4.85366185e-04]",1e-09,448.27217559464896,155.64586390071958,0.02,0.006,"[ 0.00129694 -0.00166162 -0.00138651  0.00061109  0.0001107  -0.00116752
 -0.00095897 -0.000211   -0.00014066 -0.00105998 -0.00095091]","[ 0.00122495 -0.00041197 -0.00062634  0.00099554  0.0010943   0.00035314
  0.00074861  0.00105028  0.00145903  0.0012208   0.00105037]","[ 0.00096951  0.0011576   0.00911744  0.01102408  0.01109744  0.01109738
  0.01155892  0.02124966  0.02198042  0.02197724 -0.0216302 ]","[ 0.         -0.0009688  -0.00103454  0.0070375   0.01097951 -0.00917454
 -0.00926225  0.0061654  -0.01500858  0.01641442 -0.02161025]"
out_b55125b9-6412-4d15-aa68-34a3ca1d5b90.h5,"[ 5.43255090e+07  5.32544224e+07  5.31705572e+07  5.38597070e+07
  5.38597070e+07  5.43255090e+07  3.08798937e+07  2.97474042e+07
  1.72801760e+07  1.75667554e+07  1.34837475e+07 -1.00000000e+00]",1.0048897590285832,"[-1.00000000e+00  1.77707947e+01  1.54802362e+01  2.85075118e+01
  3.85937873e-01  2.16771894e+01  3.23276741e+01  1.99669443e+01
  2.64214069e+01  1.78598745e+01  2.73688390e+01  1.07457544e+03]",1e+18,0.0,26760643051.162266,"[89.50598653 89.15572803 89.1398119  89.35779019 89.35778044 89.56278178
 86.93854843 86.87964154 86.35549671 86.36547917 86.23700451 75.82696711]","[17618.12267369 17617.46186468 17599.27591376 17583.54767971
 17554.66550616 17553.04571864 17530.56364397 17497.87668512
 17477.74816267 17450.9202001  17432.8967997  17405.16331834]","[2.70579732e+10 2.70608804e+10 2.70618176e+10 2.70618963e+10
 2.70619363e+10 2.70621847e+10 2.71123199e+10 2.71159154e+10
 2.71475578e+10 2.71479427e+10 2.71601209e+10 2.72128351e+10]","[2.97330160e+08 3.00237397e+08 3.01174522e+08 3.01253244e+08
 3.01293282e+08 3.01541671e+08 3.51676880e+08 3.55272390e+08
 3.86914782e+08 3.87299604e+08 3.99477860e+08 4.52192098e+08]","[0.00000000e+00 9.84006019e-05 1.60279779e-04 1.97276506e-04
 2.53263391e-04 4.37651068e-04 5.58092486e-04 6.11816039e-04
 6.36000045e-04 6.96803138e-04 7.21286094e-04 7.75915493e-04]",1e-09,447.9850063455938,155.64586390071958,0.02,0.006,"[ 0.00268741  0.00133768  0.00095368  0.00313674  0.00250065 -0.00104858
 -0.00071966  0.00100917  0.00097377 -0.00343723 -0.00268084  0.00128769]","[ 0.00111303 -0.00275178 -0.00328819 -0.00027905  0.0024615  -0.00314749
  0.00346841  0.00306805  0.00342871  0.00077698 -0.00194238 -0.00324389]","[0.00193239 0.00334549 0.00341128 0.00252333 0.0025235  0.00170747
 0.01707543 0.0177913  0.02827262 0.02793875 0.03328293 0.07498362]","[ 0.00000000e+00  1.93173034e-03  3.08786219e-03  2.51858215e-03
 -2.32233395e-03  1.95988579e-05 -7.24193853e-04  4.27339467e-03
  7.40502287e-03  2.71205754e-02  2.78326215e-02 -1.41254086e-02]"
out_7295cfa5-5e18-4984-93cf-7297fd2a0bf8.h5,[ 2.43207663e+07  2.73941613e+07 -1.00000000e+00],1.0048897590285832,[ -1.          16.29016808 158.53170275],1e+18,0.0,26760643051.162266,[86.64692562 86.78747416 84.27763006],[18182.41174548 18182.38559703 18163.88044534],[2.70934240e+10 2.70868945e+10 2.71543689e+10],[3.32780928e+08 3.26251410e+08 3.93725864e+08],[0.00000000e+00 3.76086467e-06 3.22806408e-04],1e-09,447.7426553126544,155.64586390071958,0.02,0.006,[-0.0005781  -0.00027313  0.00056385],[ 0.00192491  0.00111359 -0.00140286],[ 0.02201503  0.01968898 -0.01249764],[ 0.          0.00522444 -0.01246901]
out_eb686aa1-e8f4-4efb-aeb6-90c8a64397d9.h5,"[ 5.21642392e+07  4.28128753e+07  4.08324158e+07  2.00494678e+07
  4.35655533e+07  4.50252426e+07  4.50177384e+07  4.50102367e+07
  3.04139658e+07  2.19064421e+07  2.81624888e+07  3.29760018e+07
  3.29760018e+07  3.15692415e+07  2.89782674e+07  5.79615095e+06
 -1.00000000e+00]",1.0048897590285832,"[-1.         44.34322474 41.57250551 47.49530639 44.7440752  19.47954041
  0.37369814  0.39018021 23.21891841 18.8248207  21.22329916 28.32381753
  0.5005608  18.90665929 18.23629219 43.37835396 23.67769972]",1e+18,0.0,26760643051.162266,"[89.4113163  87.87720633 87.69743447 86.49231707 87.96952409 88.13306263
 88.13267983 88.13258756 86.97703987 86.56828103 86.85747007 87.13210517
 87.13228458 87.0477888  86.90299292 86.08224011 88.89864398]","[17765.05094575 17764.38507746 17719.63806372 17677.7602782
 17630.01447754 17585.20497935 17564.81331634 17564.42392668
 17564.02004691 17540.44889686 17521.56668312 17499.93991093
 17471.28742547 17470.37645989 17451.07442746 17432.27217287
 17388.54309493]","[2.70530643e+10 2.70744841e+10 2.70807587e+10 2.71312485e+10
 2.70794174e+10 2.70773156e+10 2.70773870e+10 2.70774140e+10
 2.71106831e+10 2.71320794e+10 2.71178340e+10 2.71082231e+10
 2.71082632e+10 2.71123266e+10 2.71193956e+10 2.71832189e+10
 2.72011769e+10]","[2.92421270e+08 3.13841087e+08 3.20115631e+08 3.70605416e+08
 3.18774333e+08 3.16672566e+08 3.16743902e+08 3.16770981e+08
 3.50040009e+08 3.71436331e+08 3.57190971e+08 3.47580062e+08
 3.47620139e+08 3.51683566e+08 3.58752566e+08 4.22575845e+08
 4.40533822e+08]","[0.00000000e+00 9.83297868e-05 1.58055923e-04 2.03306782e-04
 2.40416595e-04 2.50167353e-04 3.86284415e-04 3.88626187e-04
 3.90670729e-04 4.43210903e-04 4.51768520e-04 5.12067792e-04
 5.61303237e-04 6.22786133e-04 6.82069508e-04 7.66987545e-04
 8.19474707e-04]",1e-09,448.0186710765433,155.64586390071958,0.02,0.006,"[ 1.15118520e-03 -6.66142794e-05  8.53928666e-04  1.06798066e-03
 -7.32470978e-04  7.11643056e-04 -7.04388396e-04 -7.11874710e-05
  1.16670688e-04  9.98454363e-04  1.59259677e-04  2.40860010e-04
  8.08535927e-04  5.25038328e-04 -5.07716570e-04 -1.00804395e-03
 -7.23983845e-04]","[ 8.48966492e-04  9.51053494e-04 -1.36714135e-04  9.17525257e-04
  1.41517604e-03  8.68321784e-04  1.31955429e-03  1.44233728e-03
  1.60881978e-03  1.09122704e-03  7.35798664e-04  1.59464659e-03
 -7.98792959e-05 -1.14421641e-03 -6.45070562e-04 -1.94478246e-04
 -7.63751511e-04]","[ 0.00240463  0.00985332  0.01100607  0.02550356  0.00929897  0.00836781
  0.00837012  0.00837071  0.01727884  0.02371097  0.0187881   0.01559651
  0.01559505  0.01647736  0.01818655  0.05312149 -0.05199792]","[ 0.         -0.00191057 -0.00859456 -0.00093989 -0.00381096  0.00718452
 -0.00615077  0.00805     0.00728334  0.01236294 -0.01591111 -0.00301415
  0.0012215  -0.00634427  0.00503111  0.01364155 -0.05199249]"
