File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_aac9152f-7b09-4368-8b92-bce4f7929095.h5,signal1,Bathtub,0.7,18916787823.097065,209337687.2834816,18575.0,18707450135.813583,90.0,[0.00260167 0.00044787 0.        ],[ 7.77481070e+07 -1.22267338e+07 -4.81920734e-09],1e-09,0.1,594.9806239809776,108.22536124357357,0.02
out_6a06cf4d-5fbb-4e93-a57c-5e8f4d52e5bb.h5,signal1,Bathtub,0.7,18916798538.79671,209348402.9831276,18575.0,18707450135.813583,90.0,[ 0.00203627 -0.00094171  0.        ],[-7.72675725e+07 -1.49660752e+07  4.81920734e-09],1e-09,0.1,594.980120357615,108.22536124357357,0.02
out_69ef9891-b90b-4841-a99d-0c3e6b85b35d.h5,signal1,Bathtub,0.7,18916800712.7687,209350576.95511627,18575.0,18707450135.813583,90.0,[0.00064576 0.00241936 0.        ],[ 2.43168452e+07  7.48528704e+07 -4.81920734e-09],1e-09,0.1,594.9800181841377,108.22536124357357,0.02
out_5496902d-0c83-4630-be16-20ae01238c6b.h5,signal1,Bathtub,0.7,18916760422.772995,209310286.95941162,18575.0,18707450135.813583,90.0,[0.00221054 0.00215757 0.        ],[ 7.60848498e+07  2.01334743e+07 -4.81920734e-09],1e-09,0.1,594.9819117687874,108.22536124357357,0.02
out_12ecf67a-d34d-4f85-b559-7120c502bf60.h5,signal1,Bathtub,0.7,18916794201.0287,209344065.2151184,18575.0,18707450135.813583,90.0,[0.00170037 0.00295293 0.        ],[-7.03578338e+07  3.52708999e+07 -4.81920734e-09],1e-09,0.1,594.9803242265762,108.22536124357357,0.02
out_7742fb9c-2558-4dab-a6c3-6e9b82700bfe.h5,signal1,Bathtub,0.7,18916821952.696487,209371816.88290405,18575.0,18707450135.813583,90.0,[-0.00087482  0.00144545  0.        ],[-7.65906832e+06  7.83300698e+07  4.81920734e-09],1e-09,0.1,594.9790199434811,108.22536124357357,0.02
out_7517ff35-aa85-4954-8cac-ead4b294f930.h5,signal1,Bathtub,0.7,18916747777.305595,209297641.49201202,18575.0,18707450135.813583,90.0,[-0.00336911 -0.00062729  0.        ],[6.93448032e+07 3.72231034e+07 4.81920734e-09],1e-09,0.1,594.9825060978073,108.22536124357357,0.02
out_9f5d8def-cd76-45fb-a756-60487e900c78.h5,signal1,Bathtub,0.7,18916732010.81358,209281874.9999962,18575.0,18707450135.813583,90.0,[-0.0029683  -0.00177859  0.        ],[ 2.02487415e+07  7.60542545e+07 -4.81920734e-09],1e-09,0.1,594.9832471171867,108.22536124357357,0.02
out_f01b4a0a-9961-494f-a46f-ec7e2cd01f2e.h5,signal1,Bathtub,0.7,18916831269.18913,209381133.3755455,18575.0,18707450135.813583,90.0,[ 0.00122843 -0.00201352  0.        ],[ 5.56361079e+07  5.56676266e+07 -4.81920734e-09],1e-09,0.1,594.9785820867418,108.22536124357357,0.02
out_e1998f83-ead1-4086-b6e3-01b06410a606.h5,signal1,Bathtub,0.7,18916813811.314144,209363675.50056076,18575.0,18707450135.813583,90.0,[-0.00265536 -0.00104493  0.        ],[-3.46661330e+06 -7.86272456e+07 -4.81920734e-09],1e-09,0.1,594.9794025736804,108.22536124357357,0.02
out_bb51c7f1-185e-4d7c-a8bb-64a93cb8c321.h5,signal1,Bathtub,0.7,18916804310.375652,209354174.56206894,18575.0,18707450135.813583,90.0,[-0.00248141 -0.00049663  0.        ],[7.85116466e+07 5.49386027e+06 4.81920734e-09],1e-09,0.1,594.97984910211,108.22536124357357,0.02
out_a7f016d0-6c16-4c74-90ac-7b89345feac1.h5,signal1,Bathtub,0.7,18916853403.879704,209403268.06612015,18575.0,18707450135.813583,90.0,[0.00034307 0.00108095 0.        ],[-6.73694342e+07  4.06893167e+07 -4.81920734e-09],1e-09,0.1,594.9775418065066,108.22536124357357,0.02
out_d5e7cdcb-3eb0-4c53-95bb-a3a2b043f4d4.h5,signal1,Bathtub,0.7,18916800473.77428,209350337.96069717,18575.0,18707450135.813583,90.0,[0.00224183 0.0014767  0.        ],[-7.34676349e+07 -2.82270754e+07  4.81920734e-09],1e-09,0.1,594.9800294165187,108.22536124357357,0.02
out_46c8b043-52e3-4d07-99d1-eea3739a9186.h5,signal1,Bathtub,0.7,18916777999.838173,209327864.02458954,18575.0,18707450135.813583,90.0,[0.00237572 0.00159294 0.        ],[ 7.55283845e+07  2.21297153e+07 -4.81920734e-09],1e-09,0.1,594.9810856627097,108.22536124357357,0.02
out_c6ff6c91-ff4e-4871-8219-4307a26cf012.h5,signal1,Bathtub,0.7,18916800996.05465,209350860.24106598,18575.0,18707450135.813583,90.0,[-0.00041769  0.00192751  0.        ],[ 7.80714717e+07  9.95522318e+06 -4.81920734e-09],1e-09,0.1,594.9800048701226,108.22536124357357,0.02
out_ad550775-369b-438d-8405-102dd6887b6a.h5,signal1,Bathtub,0.7,18916793629.72205,209343493.90846634,18575.0,18707450135.813583,90.0,[ 0.00294017 -0.00038966  0.        ],[ 7.59434621e+07  2.06603903e+07 -4.81920734e-09],1e-09,0.1,594.9803510772068,108.22536124357357,0.02
out_4502b7c5-7dff-44d7-b64e-4dc8c8a2138c.h5,signal1,Bathtub,0.7,18916747852.68843,209297716.8748474,18575.0,18707450135.813583,90.0,[ 0.00209911 -0.00307708  0.        ],[ 5.47162116e+07 -5.65720545e+07 -4.81920734e-09],1e-09,0.1,594.9825025548528,108.22536124357357,0.02
out_b59e200d-cd2a-4796-bcfa-34be81d43a9a.h5,signal1,Bathtub,0.7,18916849190.73042,209399054.91683578,18575.0,18707450135.813583,90.0,[0.00039035 0.00043317 0.        ],[ 5.70668326e+07  5.41999795e+07 -4.81920734e-09],1e-09,0.1,594.9777398142616,108.22536124357357,0.02
out_25689b2a-4c6b-4dc8-946c-5c6d9349bc4f.h5,signal1,Bathtub,0.7,18916718675.71191,209268539.89832687,18575.0,18707450135.813583,90.0,[ 0.00250073 -0.00253325  0.        ],[-7.48935838e+07 -2.41911608e+07 -4.81920734e-09],1e-09,0.1,594.9838738657132,108.22536124357357,0.02
out_6650f3f2-4bd6-43e0-962e-9e79c2f8e7b8.h5,signal1,Bathtub,0.7,18916774880.137493,209324744.32390976,18575.0,18707450135.813583,90.0,[-0.00267168  0.00058009  0.        ],[-4.93266168e+07  6.13281831e+07  4.81920734e-09],1e-09,0.1,594.9812322853853,108.22536124357357,0.02
out_66c597e6-072c-45f6-882f-882d22573498.h5,signal1,Bathtub,0.7,18916778871.569786,209328735.7562027,18575.0,18707450135.813583,90.0,[-0.00097354  0.00225773  0.        ],[7.52529616e+07 2.30489248e+07 4.81920734e-09],1e-09,0.1,594.9810446922662,108.22536124357357,0.02
out_a1e0cc58-670f-4454-b324-07276b01cac9.h5,signal1,Bathtub,0.7,18916788539.024822,209338403.21123886,18575.0,18707450135.813583,90.0,[-0.00301491  0.00147783  0.        ],[ 1.84292813e+07 -7.65155066e+07  4.81920734e-09],1e-09,0.1,594.9805903332766,108.22536124357357,0.02
out_3e15c776-9f04-4227-92d0-0030b2c5b266.h5,signal1,Bathtub,0.7,18916756357.12059,209306221.30700684,18575.0,18707450135.813583,90.0,[-0.00013754  0.00330384  0.        ],[1.66019991e+07 7.69326640e+07 4.81920734e-09],1e-09,0.1,594.9821028515709,108.22536124357357,0.02
out_fa0be674-ad1f-4203-9952-542a0ba1f178.h5,signal1,Bathtub,0.7,18916770187.658585,209320051.84500122,18575.0,18707450135.813583,90.0,[0.0025716  0.00059429 0.        ],[ 3.41759285e+07 -7.08961710e+07 -4.81920734e-09],1e-09,0.1,594.9814528273365,108.22536124357357,0.02
out_65505bd5-9187-4d68-a024-3522b81562aa.h5,signal1,Bathtub,0.7,18916721203.009308,209271067.1957245,18575.0,18707450135.813583,90.0,[-0.00352339 -0.00011144  0.        ],[-3.87712443e+07  6.84912533e+07  4.81920734e-09],1e-09,0.1,594.9837550827187,108.22536124357357,0.02
out_8e845b72-1def-4d4c-8f73-ff5ae25c596e.h5,signal1,Bathtub,0.7,18916783782.792397,209333646.97881317,18575.0,18707450135.813583,90.0,[-0.00015742  0.00278018  0.        ],[ 1.34057641e+07  7.75535083e+07 -4.81920734e-09],1e-09,0.1,594.9808138703763,108.22536124357357,0.02
out_7621f2cd-5d2d-471c-b313-47a9145a8ce3.h5,signal1,Bathtub,0.7,18916749098.848503,209298963.03491974,18575.0,18707450135.813583,90.0,[-0.00268299 -0.00178609  0.        ],[ 2.51994380e+07  7.45603747e+07 -4.81920734e-09],1e-09,0.1,594.9824439859822,108.22536124357357,0.02
out_451d5aaa-cb4b-4917-a207-4e5427b02218.h5,signal1,Bathtub,0.7,18916845420.09731,209395284.28372574,18575.0,18707450135.813583,90.0,[ 0.00102259 -0.0003367   0.        ],[-6.78385466e+07  3.99022900e+07 -4.81920734e-09],1e-09,0.1,594.9779170251143,108.22536124357357,0.02
out_e1e6e2b8-ecab-44d7-a5de-3a88ff4de277.h5,signal1,Bathtub,0.7,18916816477.46202,209366341.6484375,18575.0,18707450135.813583,90.0,[-0.00182431  0.00217072  0.        ],[-4.98234689e+07 -6.09252256e+07  4.81920734e-09],1e-09,0.1,594.9792772694316,108.22536124357357,0.02
out_5b29a266-7419-404d-a2b3-4edd1b5bf65a.h5,signal1,Bathtub,0.7,18916852578.760864,209402442.94728088,18575.0,18707450135.813583,90.0,[-0.00025991 -0.00113744  0.        ],[7.76916766e+07 1.25803240e+07 4.81920734e-09],1e-09,0.1,594.9775805850564,108.22536124357357,0.02
out_4ff6adf8-1d7e-4233-8b1e-b1b99bcde2c6.h5,signal1,Bathtub,0.7,18916854003.18097,209403867.36738586,18575.0,18707450135.813583,90.0,[-0.00108403  0.00017355  0.        ],[-1.08925750e+07 -7.79462184e+07  4.81920734e-09],1e-09,0.1,594.9775136408334,108.22536124357357,0.02
out_539c4dcf-cb81-4527-98cc-9c34c7513bf8.h5,signal1,Bathtub,0.7,18916718187.037106,209268051.2235222,18575.0,18707450135.813583,90.0,[-0.00333578  0.00131087  0.        ],[-1.22600336e+07  7.77428629e+07  4.81920734e-09],1e-09,0.1,594.983896833446,108.22536124357357,0.02
out_6028e8e3-35d6-4fda-82f2-d652ac3b709a.h5,signal1,Bathtub,0.7,18916829379.733753,209379243.92016983,18575.0,18707450135.813583,90.0,[ 0.00235891 -0.00054968  0.        ],[ 3.64443018e+07  6.97572507e+07 -4.81920734e-09],1e-09,0.1,594.9786708872792,108.22536124357357,0.02
out_8c079c07-423c-41eb-b312-642d3cb11fba.h5,signal1,Bathtub,0.7,18916770067.50206,209319931.68847656,18575.0,18707450135.813583,90.0,[-0.00241718  0.00242494  0.        ],[ 3.40833435e+07 -7.09407278e+07 -4.81920734e-09],1e-09,0.1,594.9814584745817,108.22536124357357,0.02
out_428782e4-9e2f-49bd-b930-b6db6b5d3256.h5,signal1,Bathtub,0.7,18931647160.09401,224197024.28042603,18575.0,18707450135.813583,87.5,[-9.50299526e-06  3.71405254e-04  0.00000000e+00],[-14325607.50111916  77312693.73268595  -3433004.06422971],1e-09,0.1,594.2843001060733,108.22536124357357,0.02
out_a486e680-f1e8-42bb-8785-a02a6b4794be.h5,signal1,Bathtub,0.7,18931275894.724983,223825758.91139984,18575.0,18707450135.813583,87.5,[-0.0032363  -0.00213972  0.        ],[-52412207.44390449  58612593.81171714   3433004.06422971],1e-09,0.1,594.3016482799208,108.22536124357357,0.02
out_8afe6b99-3eea-4d1a-a18b-d9381680d8ca.h5,signal1,Bathtub,0.7,18931530733.78885,224080597.9752655,18575.0,18707450135.813583,87.5,[ 0.00309557 -0.00071258  0.        ],[46370903.2103197  63499724.23514438 -3433004.06422971],1e-09,0.1,594.2897401025381,108.22536124357357,0.02
out_b3983701-0b24-4b08-a036-4b69e648d56b.h5,signal1,Bathtub,0.7,18931629577.44926,224179441.63567734,18575.0,18707450135.813583,87.5,[ 0.00073149 -0.00117923  0.        ],[-1356153.00270609 78617024.18378267 -3433004.06422971],1e-09,0.1,594.2851216357187,108.22536124357357,0.02
out_2250a644-4744-4897-9314-f352a24cfbd4.h5,signal1,Bathtub,0.7,18931637918.25847,224187782.44488525,18575.0,18707450135.813583,87.5,[-0.00027687  0.00024926  0.        ],[73389919.93619786 28220476.50623011 -3433004.06422971],1e-09,0.1,594.2847319199157,108.22536124357357,0.02
out_f7f9eaca-8402-49da-9172-78dfe7342d33.h5,signal1,Bathtub,0.7,18931568375.994648,224118240.1810646,18575.0,18707450135.813583,87.5,[0.00131442 0.00240052 0.        ],[-78490992.83008808   4651847.70035324  -3433004.06422971],1e-09,0.1,594.287981250472,108.22536124357357,0.02
out_d9a73072-d435-46ec-93ab-f5e7a4456b15.h5,signal1,Bathtub,0.7,18931317876.448353,223867740.63476944,18575.0,18707450135.813583,87.5,[ 0.00382214 -0.00082579  0.        ],[ 58910310.06336293 -52077356.02657511   3433004.06422971],1e-09,0.1,594.2996864661254,108.22536124357357,0.02
out_484998ff-7e60-4302-9789-7e943e6df1fa.h5,signal1,Bathtub,0.7,18931501773.99986,224051638.18627548,18575.0,18707450135.813583,87.5,[ 0.0029073  -0.00073455  0.        ],[-67715518.81922488  39963535.29811171  -3433004.06422971],1e-09,0.1,594.2910932818351,108.22536124357357,0.02
out_e87bdc3a-22d4-4850-933a-baab9938b8c7.h5,signal1,Bathtub,0.7,18931556406.898197,224106271.0846138,18575.0,18707450135.813583,87.5,[ 0.00100049 -0.0020848   0.        ],[-24666319.08027907  74659549.59353879   3433004.06422971],1e-09,0.1,594.288540510032,108.22536124357357,0.02
out_b405a377-bfc6-4ece-8d7e-2ffc3d5d7a2d.h5,signal1,Bathtub,0.7,18931483583.183834,224033447.3702507,18575.0,18707450135.813583,87.5,[-0.00041341  0.00242922  0.        ],[ 75130094.97048476 -23193629.99200771   3433004.06422971],1e-09,0.1,594.291943276443,108.22536124357357,0.02
out_a63b7d90-7fce-497b-af15-d9737875e4e8.h5,signal1,Bathtub,0.7,18931545522.943996,224095387.13041306,18575.0,18707450135.813583,87.5,[-0.00151677  0.00150734  0.        ],[-32167579.62234662  71747630.37007013  -3433004.06422971],1e-09,0.1,594.2890490682921,108.22536124357357,0.02
out_5d6e9069-114f-4d21-a49e-245bbbba6579.h5,signal1,Bathtub,0.7,18931624060.588028,224173924.77444458,18575.0,18707450135.813583,87.5,[-0.00050431  0.00087517  0.        ],[ 53703162.60156133 -57432098.76950766  -3433004.06422971],1e-09,0.1,594.285379406137,108.22536124357357,0.02
out_cdba500b-a264-42bf-bc3d-db0bd1b1ac66.h5,signal1,Bathtub,0.7,18931493385.083492,224043249.2699089,18575.0,18707450135.813583,87.5,[-0.00191594 -0.00166475  0.        ],[-78353150.47568981  -6577191.87907177   3433004.06422971],1e-09,0.1,594.2914852664436,108.22536124357357,0.02
out_b9e5e9d7-e867-461d-98ee-d3341bb74f60.h5,signal1,Bathtub,0.7,18931589485.565876,224139349.75229263,18575.0,18707450135.813583,87.5,[-0.00155326  0.00173349  0.        ],[-78626392.2970314    -605042.83611903  -3433004.06422971],1e-09,0.1,594.2869949059665,108.22536124357357,0.02
out_9c885884-1c3d-4db0-94e2-6eb460f2d935.h5,signal1,Bathtub,0.7,18931636822.960194,224186687.14661026,18575.0,18707450135.813583,87.5,[-0.00137528 -0.00049395  0.        ],[ 65050360.81486248 -44169290.24035164  -3433004.06422971],1e-09,0.1,594.2847830965374,108.22536124357357,0.02
out_04db245a-9631-483e-8206-efccbea12760.h5,signal1,Bathtub,0.7,18931500315.027855,224050179.21427155,18575.0,18707450135.813583,87.5,[ 0.00160049 -0.00270884  0.        ],[-3096111.30032309 78567739.80010009 -3433004.06422971],1e-09,0.1,594.2911614543813,108.22536124357357,0.02
out_dc4235d5-e3ab-4eba-b8c3-41faf2de317a.h5,signal1,Bathtub,0.7,18931638790.15388,224188654.3402977,18575.0,18707450135.813583,87.5,[ 0.00019079 -0.0014942   0.        ],[ 75031931.34542862 -23509251.81827584   3433004.06422971],1e-09,0.1,594.2846911815659,108.22536124357357,0.02
out_4e1ea8e9-8414-4c04-a388-63b4a023d5ca.h5,signal1,Bathtub,0.7,18931618037.04432,224167901.23073578,18575.0,18707450135.813583,87.5,[0.00184292 0.00064699 0.        ],[-59252383.1575136   51687819.96404392  -3433004.06422971],1e-09,0.1,594.2856608514827,108.22536124357357,0.02
out_2893899a-2c1e-42c4-bcc2-498cc70ac6db.h5,signal1,Bathtub,0.7,18931612951.82108,224162816.00749588,18575.0,18707450135.813583,87.5,[ 5.50731636e-05 -9.04447490e-04  0.00000000e+00],[-75590014.77757289  21647755.27408169  -3433004.06422971],1e-09,0.1,594.285898455062,108.22536124357357,0.02
out_d77312e7-69d9-4c89-9605-b8fdae137e57.h5,signal1,Bathtub,0.7,18931540868.734673,224090732.92108917,18575.0,18707450135.813583,87.5,[-0.00227995 -0.00016096  0.        ],[75765779.24136858 21024327.30025913  3433004.06422971],1e-09,0.1,594.2892665392409,108.22536124357357,0.02
out_32db3133-03cc-41da-aae7-df28c7ece90a.h5,signal1,Bathtub,0.7,18931475155.007854,224025019.1942711,18575.0,18707450135.813583,87.5,[-0.00125536 -0.00250848  0.        ],[ 3283792.09867414 78560119.34775114 -3433004.06422971],1e-09,0.1,594.2923370983433,108.22536124357357,0.02
out_7d4bf9c0-4a5e-4226-a10e-da12ad15142a.h5,signal1,Bathtub,0.7,18931517053.944504,224066918.1309204,18575.0,18707450135.813583,87.5,[-0.00219774  0.0010392   0.        ],[78516515.517845   -4199099.11959969  3433004.06422971],1e-09,0.1,594.2903793070016,108.22536124357357,0.02
out_5b724f23-844e-4a6e-8f1a-b309dad3424e.h5,signal1,Bathtub,0.7,18931471269.713165,224021133.8995819,18575.0,18707450135.813583,87.5,[-9.03121481e-05  2.61999580e-03  0.00000000e+00],[ 64290784.30062716 -45267766.63908272  -3433004.06422971],1e-09,0.1,594.2925186462676,108.22536124357357,0.02
out_7bf72a6a-422d-44fc-a43f-62debe173f8a.h5,signal1,Bathtub,0.7,18931355928.364704,223905792.55112076,18575.0,18707450135.813583,87.5,[-0.00354564  0.0012545   0.        ],[78626279.9098948   -619475.59362199  3433004.06422971],1e-09,0.1,594.297908321009,108.22536124357357,0.02
out_c33e881e-1bfe-4258-a594-92d8b22bf8c6.h5,signal1,Bathtub,0.7,18931580153.74918,224130017.93559647,18575.0,18707450135.813583,87.5,[-0.0007638  -0.00213246  0.        ],[ 13858973.98513371 -77397703.34163414  -3433004.06422971],1e-09,0.1,594.2874309339961,108.22536124357357,0.02
out_b95689cd-2467-4ea2-a735-dfae6df65f40.h5,signal1,Bathtub,0.7,18931335893.940567,223885758.12698364,18575.0,18707450135.813583,87.5,[-0.00216882  0.00306574  0.        ],[-1933977.47187887 78604932.2474009  -3433004.06422971],1e-09,0.1,594.298844515301,108.22536124357357,0.02
out_100fe728-f806-49ce-8e02-0f14be04e31b.h5,signal1,Bathtub,0.7,18931649398.716454,224199262.90287018,18575.0,18707450135.813583,87.5,[0.00017164 0.00017811 0.        ],[29265351.42664335 72979550.89170721 -3433004.06422971],1e-09,0.1,594.2841955093223,108.22536124357357,0.02
out_f973d592-a7cc-4246-b902-2a54682d2d44.h5,signal1,Bathtub,0.7,18931388633.44456,223938497.63097763,18575.0,18707450135.813583,87.5,[-0.00293856 -0.00122516  0.        ],[-3915942.86502141 78531146.90336636 -3433004.06422971],1e-09,0.1,594.2963800519425,108.22536124357357,0.02
out_85ad01a6-198c-4bce-a17e-095656a42f4e.h5,signal1,Bathtub,0.7,18931619883.242054,224169747.4284706,18575.0,18707450135.813583,87.5,[ 1.98325877e-03 -4.59281620e-05  0.00000000e+00],[-24394769.52651421  74748718.13100524  -3433004.06422971],1e-09,0.1,594.2855745892733,108.22536124357357,0.02
out_23c8e423-3527-4f24-9028-8fffe388ecf7.h5,signal1,Bathtub,0.7,18931634462.688725,224184326.87514114,18575.0,18707450135.813583,87.5,[-0.00036328  0.00024927  0.        ],[54267617.77394318 56899044.83927148  3433004.06422971],1e-09,0.1,594.2848933777319,108.22536124357357,0.02
out_077644fb-0349-45eb-aaf7-21d90ed4a37f.h5,signal1,Bathtub,0.7,18931597625.122173,224147489.30858994,18575.0,18707450135.813583,87.5,[-0.00177158 -0.00160112  0.        ],[ 65704402.27017829 -43190359.62803284  -3433004.06422971],1e-09,0.1,594.2866145874725,108.22536124357357,0.02
out_64fee9fa-849c-4f40-a13e-4a68c7885e24.h5,signal1,Bathtub,0.7,18931630884.4704,224180748.6568184,18575.0,18707450135.813583,87.5,[ 0.00179243 -0.0001347   0.        ],[-3051227.66177192 78569495.68526106 -3433004.06422971],1e-09,0.1,594.2850605664042,108.22536124357357,0.02
out_26664989-dd6a-49fc-a26f-a27343e672fb.h5,signal1,Bathtub,0.7,18931454565.874695,224004430.06111145,18575.0,18707450135.813583,87.5,[ 0.00246906 -0.00161617  0.        ],[ 38641736.01015857 -68478404.48346788   3433004.06422971],1e-09,0.1,594.293299168661,108.22536124357357,0.02
out_d61e4958-1102-416f-a4af-6643c383e1c1.h5,signal1,Bathtub,0.7,18931632280.599422,224182144.78583908,18575.0,18707450135.813583,87.5,[ 0.00014321 -0.00047299  0.        ],[-77900818.41095585 -10674180.68909748   3433004.06422971],1e-09,0.1,594.2849953336441,108.22536124357357,0.02
out_77a06fba-55c0-4bd1-8b47-1054a2c6c910.h5,signal1,Bathtub,0.7,18931651773.411766,224201637.59818268,18575.0,18707450135.813583,87.5,[6.13460057e-05 5.43122728e-04 0.00000000e+00],[-60543118.25670457 -50169776.50174361  -3433004.06422971],1e-09,0.1,594.2840845548424,108.22536124357357,0.02
out_831c4339-34b4-477d-a6db-80c6bede1da1.h5,signal1,Bathtub,0.7,18931605060.4772,224154924.66361618,18575.0,18707450135.813583,87.5,[ 0.00225592 -0.00017134  0.        ],[27985687.83673813 73479772.17428526  3433004.06422971],1e-09,0.1,594.2862671736533,108.22536124357357,0.02
out_90a2c965-0743-4c8a-b4c5-260d545d74fe.h5,signal1,Bathtub,0.7,18931405828.670322,223955692.85673904,18575.0,18707450135.813583,87.5,[-0.00108543  0.00328534  0.        ],[ 42149662.54670016 -66376815.15167417  -3433004.06422971],1e-09,0.1,594.2955765476191,108.22536124357357,0.02
out_79cfc07d-0d18-4861-8f18-0082ba4f1d53.h5,signal1,Bathtub,0.7,18931319755.212646,223869619.3990631,18575.0,18707450135.813583,87.5,[0.0034707  0.00123953 0.        ],[-15040561.37529709 -77176791.56324226  -3433004.06422971],1e-09,0.1,594.2995986718773,108.22536124357357,0.02
out_20867bfb-b384-43ea-b073-50be99135ef5.h5,signal1,Bathtub,0.7,18931635599.465588,224185463.65200424,18575.0,18707450135.813583,87.5,[-0.00118102 -0.00110283  0.        ],[ 28569444.9936871  -73254777.69560772  -3433004.06422971],1e-09,0.1,594.2848402630193,108.22536124357357,0.02
out_a3ef081b-0ef8-4777-8a34-c68b9e6aa1ac.h5,signal1,Bathtub,0.7,18931406123.873978,223955988.0603943,18575.0,18707450135.813583,87.5,[ 0.00328628 -0.00192043  0.        ],[-53003481.17831198  58078452.33355091  -3433004.06422971],1e-09,0.1,594.2955627532906,108.22536124357357,0.02
out_5aeb7666-4a1f-4941-9e05-314db33dc5bc.h5,signal1,Bathtub,0.7,18931346851.779602,223896715.96601868,18575.0,18707450135.813583,87.5,[ 0.00337922 -0.00063482  0.        ],[ -6176338.36962511 -78385767.1189363   -3433004.06422971],1e-09,0.1,594.298332462414,108.22536124357357,0.02
out_224e64e3-b053-4a06-bc15-3afdb3ad4a8c.h5,signal1,Bathtub,0.7,18931442205.312862,223992069.49927902,18575.0,18707450135.813583,87.5,[-0.00212916  0.00236969  0.        ],[ 64820940.32168736 -44505295.62077378   3433004.06422971],1e-09,0.1,594.2938767455222,108.22536124357357,0.02
out_8b272899-d223-4be7-98a9-3c0c6fe47fe1.h5,signal1,Bathtub,0.7,18931602305.564518,224152169.7509346,18575.0,18707450135.813583,87.5,[-0.00102018 -0.00038053  0.        ],[  199150.24818026 78628468.01037693 -3433004.06422971],1e-09,0.1,594.2863958956644,108.22536124357357,0.02
